phase,K,a,y,x,c,x_phase_a,source_type,retarded_type,advanced_route,advanced_type_or_tail,target_count,retarded_visible_count,advanced_full_count,advanced_phase_a_count,advanced_visible_phase_a_count,advanced_tail_phase_a_count,atom_tail_count,phase_loss_tail_count,visible_total,q_total,capture_fraction,tail_fraction,partition_pass,disjoint_pass,phase_subset_pass,route_pass,denominator_pass,all_hooks_pass
calibration,5,6218,9,3183616,4145,2122240,d5:r143:peven:b1,d5:r86:peven:b2,visible,d4:r14:podd:b0,2601,470,2129,1457,1457,0,2,672,1927,674,0.740868896578,0.259131103422,yes,yes,yes,yes,yes,yes
calibration,5,6218,10,6367232,4145,4244480,d5:r143:peven:b1,d5:r86:peven:b2,visible,d4:r14:podd:b0,5183,869,4312,2810,2810,0,2,1502,3679,1504,0.709820567239,0.290179432761,yes,yes,yes,yes,yes,yes
calibration,5,6221,8,1592576,4147,1061632,d5:r146:podd:b0,d5:r98:peven:b2,Q_K:T0,Q_K:T0,1722,1200,520,368,0,368,2,152,1200,522,0.696864111498,0.303135888502,yes,yes,yes,yes,yes,yes
calibration,5,6221,9,3185152,4147,2123264,d5:r146:podd:b0,d5:r98:peven:b2,Q_K:T0,Q_K:T0,3217,2297,918,654,0,654,2,264,2297,920,0.714019272614,0.285980727386,yes,yes,yes,yes,yes,yes
calibration,5,6221,10,6370304,4147,4246528,d5:r146:podd:b0,d5:r98:peven:b2,Q_K:T0,Q_K:T0,6134,4438,1694,1160,0,1160,2,534,4438,1696,0.723508314314,0.276491685686,yes,yes,yes,yes,yes,yes
calibration,5,6224,8,1593344,4149,1062144,d5:r149:peven:b2,d5:r110:peven:b2,Q_K:T0,Q_K:T0,280,269,9,9,0,9,2,0,269,11,0.960714285714,0.039285714286,yes,yes,yes,yes,yes,yes
calibration,5,6224,9,3186688,4149,2124288,d5:r149:peven:b2,d5:r110:peven:b2,Q_K:T0,Q_K:T0,583,571,10,10,0,10,2,0,571,12,0.979416809605,0.020583190395,yes,yes,yes,yes,yes,yes
calibration,5,6224,10,6373376,4149,4248576,d5:r149:peven:b2,d5:r110:peven:b2,Q_K:T0,Q_K:T0,1186,1173,11,11,0,11,2,0,1173,13,0.989038785835,0.010961214165,yes,yes,yes,yes,yes,yes
calibration,5,6227,8,1594112,4151,1062656,d5:r152:podd:b0,d5:r122:peven:b2,visible,d4:r20:podd:b0,6484,192,6290,4088,4088,0,2,2202,4280,2204,0.660086366440,0.339913633560,yes,yes,yes,yes,yes,yes
calibration,5,6227,9,3188224,4151,2125312,d5:r152:podd:b0,d5:r122:peven:b2,visible,d4:r20:podd:b0,12834,332,12500,8327,8327,0,2,4173,8659,4175,0.674692223781,0.325307776219,yes,yes,yes,yes,yes,yes
calibration,5,6227,10,6376448,4151,4250624,d5:r152:podd:b0,d5:r122:peven:b2,visible,d4:r20:podd:b0,24989,640,24347,16531,16531,0,2,7816,17171,7818,0.687142342631,0.312857657369,yes,yes,yes,yes,yes,yes
calibration,5,6230,8,1594880,4153,1063168,d5:r155:peven:b1,d5:r134:peven:b2,Q_K:T0,Q_K:T0,1151,307,842,572,0,572,2,270,307,844,0.266724587315,0.733275412685,yes,yes,yes,yes,yes,yes
calibration,5,6230,9,3189760,4153,2126336,d5:r155:peven:b1,d5:r134:peven:b2,Q_K:T0,Q_K:T0,2392,615,1775,1084,0,1084,2,691,615,1777,0.257107023411,0.742892976589,yes,yes,yes,yes,yes,yes
calibration,5,6230,10,6379520,4153,4252672,d5:r155:peven:b1,d5:r134:peven:b2,Q_K:T0,Q_K:T0,4738,1288,3448,2255,0,2255,2,1193,1288,3450,0.271844660194,0.728155339806,yes,yes,yes,yes,yes,yes
calibration,5,6233,8,1595648,4155,1063680,d5:r158:podd:b0,d5:r146:peven:b2,Q_K:T0,Q_K:T0,172,161,9,9,0,9,2,0,161,11,0.936046511628,0.063953488372,yes,yes,yes,yes,yes,yes
calibration,5,6233,9,3191296,4155,2127360,d5:r158:podd:b0,d5:r146:peven:b2,Q_K:T0,Q_K:T0,323,311,10,10,0,10,2,0,311,12,0.962848297214,0.037151702786,yes,yes,yes,yes,yes,yes
calibration,5,6233,10,6382592,4155,4254720,d5:r158:podd:b0,d5:r146:peven:b2,Q_K:T0,Q_K:T0,728,715,11,11,0,11,2,0,715,13,0.982142857143,0.017857142857,yes,yes,yes,yes,yes,yes
calibration,5,6236,8,1596416,4157,1064192,d5:r161:peven:b2,d5:r158:peven:b2,visible,d4:r26:podd:b0,2229,50,2177,1556,1556,0,2,621,1606,623,0.720502467474,0.279497532526,yes,yes,yes,yes,yes,yes
calibration,5,6236,9,3192832,4157,2128384,d5:r161:peven:b2,d5:r158:peven:b2,visible,d4:r26:podd:b0,5068,118,4948,3314,3314,0,2,1634,3432,1636,0.677190213102,0.322809786898,yes,yes,yes,yes,yes,yes
calibration,5,6236,10,6385664,4157,4256768,d5:r161:peven:b2,d5:r158:peven:b2,visible,d4:r26:podd:b0,10561,205,10354,7011,7011,0,2,3343,7216,3345,0.683268629865,0.316731370135,yes,yes,yes,yes,yes,yes
calibration,5,6239,8,1597184,4159,1064704,d5:r164:podd:b0,d5:r170:peven:b2,Q_K:T0,Q_K:T0,1649,174,1473,981,0,981,2,492,174,1475,0.105518496058,0.894481503942,yes,yes,yes,yes,yes,yes
calibration,5,6239,9,3194368,4159,2129408,d5:r164:podd:b0,d5:r170:peven:b2,Q_K:T0,Q_K:T0,3666,332,3332,2096,0,2096,2,1236,332,3334,0.090561920349,0.909438079651,yes,yes,yes,yes,yes,yes
calibration,5,6239,10,6388736,4159,4258816,d5:r164:podd:b0,d5:r170:peven:b2,Q_K:T0,Q_K:T0,6867,630,6235,4302,0,4302,2,1933,630,6237,0.091743119266,0.908256880734,yes,yes,yes,yes,yes,yes
calibration,5,6242,8,1597952,4161,1065216,d5:r167:peven:b1,d5:r182:peven:b2,Q_K:T0,Q_K:T0,1027,1016,9,9,0,9,2,0,1016,11,0.989289191821,0.010710808179,yes,yes,yes,yes,yes,yes
calibration,5,6242,9,3195904,4161,2130432,d5:r167:peven:b1,d5:r182:peven:b2,Q_K:T0,Q_K:T0,2100,2088,10,10,0,10,2,0,2088,12,0.994285714286,0.005714285714,yes,yes,yes,yes,yes,yes
calibration,5,6242,10,6391808,4161,4260864,d5:r167:peven:b1,d5:r182:peven:b2,Q_K:T0,Q_K:T0,3828,3815,11,11,0,11,2,0,3815,13,0.996603970742,0.003396029258,yes,yes,yes,yes,yes,yes
calibration,5,6245,8,1598720,4163,1065728,d5:r170:podd:b0,d5:r194:peven:b2,visible,d4:r32:podd:b0,1247,104,1141,827,827,0,2,314,931,316,0.746591820369,0.253408179631,yes,yes,yes,yes,yes,yes
calibration,5,6245,9,3197440,4163,2131456,d5:r170:podd:b0,d5:r194:peven:b2,visible,d4:r32:podd:b0,2708,359,2347,1503,1503,0,2,844,1862,846,0.687592319055,0.312407680945,yes,yes,yes,yes,yes,yes
calibration,5,6245,10,6394880,4163,4262912,d5:r170:podd:b0,d5:r194:peven:b2,visible,d4:r32:podd:b0,5473,670,4801,3140,3140,0,2,1661,3810,1663,0.696144710396,0.303855289604,yes,yes,yes,yes,yes,yes
calibration,5,6248,8,1599488,4165,1066240,d5:r173:peven:b2,d5:r206:peven:b2,Q_K:T0,Q_K:T0,1340,1186,152,111,0,111,2,41,1186,154,0.885074626866,0.114925373134,yes,yes,yes,yes,yes,yes
calibration,5,6248,9,3198976,4165,2132480,d5:r173:peven:b2,d5:r206:peven:b2,Q_K:T0,Q_K:T0,2923,2584,337,218,0,218,2,119,2584,339,0.884023263770,0.115976736230,yes,yes,yes,yes,yes,yes
calibration,5,6248,10,6397952,4165,4264960,d5:r173:peven:b2,d5:r206:peven:b2,Q_K:T0,Q_K:T0,5628,5037,589,445,0,445,2,144,5037,591,0.894989339019,0.105010660981,yes,yes,yes,yes,yes,yes
calibration,5,6251,8,1600256,4167,1066752,d5:r176:podd:b0,d5:r218:peven:b2,Q_K:T0,Q_K:T0,335,324,9,9,0,9,2,0,324,11,0.967164179104,0.032835820896,yes,yes,yes,yes,yes,yes
calibration,5,6251,9,3200512,4167,2133504,d5:r176:podd:b0,d5:r218:peven:b2,Q_K:T0,Q_K:T0,631,619,10,10,0,10,2,0,619,12,0.980982567353,0.019017432647,yes,yes,yes,yes,yes,yes
calibration,5,6251,10,6401024,4167,4267008,d5:r176:podd:b0,d5:r218:peven:b2,Q_K:T0,Q_K:T0,1310,1297,11,11,0,11,2,0,1297,13,0.990076335878,0.009923664122,yes,yes,yes,yes,yes,yes
calibration,5,6254,8,1601024,4169,1067264,d5:r179:peven:b1,d5:r230:peven:b2,visible,d4:r38:podd:b0,2911,62,2847,1915,1915,0,2,932,1977,934,0.679148059086,0.320851940914,yes,yes,yes,yes,yes,yes
calibration,5,6254,9,3202048,4169,2134528,d5:r179:peven:b1,d5:r230:peven:b2,visible,d4:r38:podd:b0,6112,122,5988,3897,3897,0,2,2091,4019,2093,0.657558900524,0.342441099476,yes,yes,yes,yes,yes,yes
calibration,5,6254,10,6404096,4169,4269056,d5:r179:peven:b1,d5:r230:peven:b2,visible,d4:r38:podd:b0,12875,400,12473,8194,8194,0,2,4279,8594,4281,0.667495145631,0.332504854369,yes,yes,yes,yes,yes,yes
calibration,5,6257,8,1601792,4171,1067776,d5:r182:podd:b0,d5:r242:peven:b2,Q_K:T0,Q_K:T0,3843,1980,1861,1292,0,1292,2,569,1980,1863,0.515222482436,0.484777517564,yes,yes,yes,yes,yes,yes
calibration,5,6257,9,3203584,4171,2135552,d5:r182:podd:b0,d5:r242:peven:b2,Q_K:T0,Q_K:T0,7778,3908,3868,2630,0,2630,2,1238,3908,3870,0.502442787349,0.497557212651,yes,yes,yes,yes,yes,yes
calibration,5,6257,10,6407168,4171,4271104,d5:r182:podd:b0,d5:r242:peven:b2,Q_K:T0,Q_K:T0,15473,7513,7958,5510,0,5510,2,2448,7513,7960,0.485555483746,0.514444516254,yes,yes,yes,yes,yes,yes
calibration,5,6260,8,1602560,4173,1068288,d5:r185:peven:b2,d5:r11:peven:b2,Q_K:T0,Q_K:T0,453,442,9,9,0,9,2,0,442,11,0.975717439294,0.024282560706,yes,yes,yes,yes,yes,yes
calibration,5,6260,9,3205120,4173,2136576,d5:r185:peven:b2,d5:r11:peven:b2,Q_K:T0,Q_K:T0,1058,1046,10,10,0,10,2,0,1046,12,0.988657844991,0.011342155009,yes,yes,yes,yes,yes,yes
calibration,5,6260,10,6410240,4173,4273152,d5:r185:peven:b2,d5:r11:peven:b2,Q_K:T0,Q_K:T0,1987,1974,11,11,0,11,2,0,1974,13,0.993457473578,0.006542526422,yes,yes,yes,yes,yes,yes
calibration,5,6263,8,1603328,4175,1068800,d5:r188:podd:b0,d5:r23:peven:b2,visible,d4:r44:podd:b0,2577,204,2371,1658,1658,0,2,713,1862,715,0.722545595654,0.277454404346,yes,yes,yes,yes,yes,yes
calibration,5,6263,9,3206656,4175,2137600,d5:r188:podd:b0,d5:r23:peven:b2,visible,d4:r44:podd:b0,5167,413,4752,3199,3199,0,2,1553,3612,1555,0.699051674086,0.300948325914,yes,yes,yes,yes,yes,yes
calibration,5,6263,10,6413312,4175,4275200,d5:r188:podd:b0,d5:r23:peven:b2,visible,d4:r44:podd:b0,9922,806,9114,6397,6397,0,2,2717,7203,2719,0.725962507559,0.274037492441,yes,yes,yes,yes,yes,yes
calibration,5,6266,8,1604096,4177,1069312,d5:r191:peven:b1,d5:r35:peven:b2,Q_K:T0,Q_K:T0,660,102,556,394,0,394,2,162,102,558,0.154545454545,0.845454545455,yes,yes,yes,yes,yes,yes
calibration,5,6266,9,3208192,4177,2138624,d5:r191:peven:b1,d5:r35:peven:b2,Q_K:T0,Q_K:T0,1665,206,1457,944,0,944,2,513,206,1459,0.123723723724,0.876276276276,yes,yes,yes,yes,yes,yes
calibration,5,6266,10,6416384,4177,4277248,d5:r191:peven:b1,d5:r35:peven:b2,Q_K:T0,Q_K:T0,3142,372,2768,1911,0,1911,2,857,372,2770,0.118395926162,0.881604073838,yes,yes,yes,yes,yes,yes
calibration,5,6269,8,1604864,4179,1069824,d5:r194:podd:b0,d5:r47:peven:b2,Q_K:T0,Q_K:T0,293,282,9,9,0,9,2,0,282,11,0.962457337884,0.037542662116,yes,yes,yes,yes,yes,yes
calibration,5,6269,9,3209728,4179,2139648,d5:r194:podd:b0,d5:r47:peven:b2,Q_K:T0,Q_K:T0,625,613,10,10,0,10,2,0,613,12,0.980800000000,0.019200000000,yes,yes,yes,yes,yes,yes
calibration,5,6269,10,6419456,4179,4279296,d5:r194:podd:b0,d5:r47:peven:b2,Q_K:T0,Q_K:T0,1453,1440,11,11,0,11,2,0,1440,13,0.991052993806,0.008947006194,yes,yes,yes,yes,yes,yes
calibration,5,6272,8,1605632,4181,1070336,d5:r197:peven:b2,d5:r59:peven:b2,visible,d4:r50:podd:b0,572,289,281,195,195,0,2,86,484,88,0.846153846154,0.153846153846,yes,yes,yes,yes,yes,yes
calibration,5,6272,9,3211264,4181,2140672,d5:r197:peven:b2,d5:r59:peven:b2,visible,d4:r50:podd:b0,1204,585,617,359,359,0,2,258,944,260,0.784053156146,0.215946843854,yes,yes,yes,yes,yes,yes
calibration,5,6272,10,6422528,4181,4281344,d5:r197:peven:b2,d5:r59:peven:b2,visible,d4:r50:podd:b0,2249,1157,1090,781,781,0,2,309,1938,311,0.861716318364,0.138283681636,yes,yes,yes,yes,yes,yes
calibration,5,6275,8,1606400,4183,1070848,d5:r200:podd:b0,d5:r71:peven:b2,Q_K:T0,Q_K:T0,2896,2700,194,133,0,133,2,61,2700,196,0.932320441989,0.067679558011,yes,yes,yes,yes,yes,yes
calibration,5,6275,9,3212800,4183,2141696,d5:r200:podd:b0,d5:r71:peven:b2,Q_K:T0,Q_K:T0,5372,5019,351,264,0,264,2,87,5019,353,0.934288905436,0.065711094564,yes,yes,yes,yes,yes,yes
calibration,5,6275,10,6425600,4183,4283392,d5:r200:podd:b0,d5:r71:peven:b2,Q_K:T0,Q_K:T0,10335,9608,725,460,0,460,2,265,9608,727,0.929656507015,0.070343492985,yes,yes,yes,yes,yes,yes
calibration,5,6278,8,1607168,4185,1071360,d5:r203:peven:b1,d5:r83:peven:b2,Q_K:T0,Q_K:T0,209,198,9,9,0,9,2,0,198,11,0.947368421053,0.052631578947,yes,yes,yes,yes,yes,yes
calibration,5,6278,9,3214336,4185,2142720,d5:r203:peven:b1,d5:r83:peven:b2,Q_K:T0,Q_K:T0,410,398,10,10,0,10,2,0,398,12,0.970731707317,0.029268292683,yes,yes,yes,yes,yes,yes
calibration,5,6278,10,6428672,4185,4285440,d5:r203:peven:b1,d5:r83:peven:b2,Q_K:T0,Q_K:T0,815,802,11,11,0,11,2,0,802,13,0.984049079755,0.015950920245,yes,yes,yes,yes,yes,yes
calibration,5,6281,8,1607936,4187,1071872,d5:r206:podd:b0,d5:r95:peven:b2,visible,d4:r56:podd:b0,2873,127,2744,1859,1859,0,2,885,1986,887,0.691263487644,0.308736512356,yes,yes,yes,yes,yes,yes
calibration,5,6281,9,3215872,4187,2143744,d5:r206:podd:b0,d5:r95:peven:b2,visible,d4:r56:podd:b0,5612,224,5386,3617,3617,0,2,1769,3841,1771,0.684426229508,0.315573770492,yes,yes,yes,yes,yes,yes
calibration,5,6281,10,6431744,4187,4287488,d5:r206:podd:b0,d5:r95:peven:b2,visible,d4:r56:podd:b0,10696,366,10328,6997,6997,0,2,3331,7363,3333,0.688388182498,0.311611817502,yes,yes,yes,yes,yes,yes
calibration,5,6284,8,1608704,4189,1072384,d5:r209:peven:b2,d5:r107:peven:b2,Q_K:T0,Q_K:T0,2838,2415,421,283,0,283,2,138,2415,423,0.850951374207,0.149048625793,yes,yes,yes,yes,yes,yes
calibration,5,6284,9,3217408,4189,2144768,d5:r209:peven:b2,d5:r107:peven:b2,Q_K:T0,Q_K:T0,5392,4576,814,537,0,537,2,277,4576,816,0.848664688427,0.151335311573,yes,yes,yes,yes,yes,yes
calibration,5,6284,10,6434816,4189,4289536,d5:r209:peven:b2,d5:r107:peven:b2,Q_K:T0,Q_K:T0,10255,8743,1510,1050,0,1050,2,460,8743,1512,0.852559726962,0.147440273038,yes,yes,yes,yes,yes,yes
calibration,5,6287,8,1609472,4191,1072896,d5:r212:podd:b0,d5:r119:peven:b2,Q_K:T0,Q_K:T0,257,246,9,9,0,9,2,0,246,11,0.957198443580,0.042801556420,yes,yes,yes,yes,yes,yes
calibration,5,6287,9,3218944,4191,2145792,d5:r212:podd:b0,d5:r119:peven:b2,Q_K:T0,Q_K:T0,836,824,10,10,0,10,2,0,824,12,0.985645933014,0.014354066986,yes,yes,yes,yes,yes,yes
calibration,5,6287,10,6437888,4191,4291584,d5:r212:podd:b0,d5:r119:peven:b2,Q_K:T0,Q_K:T0,1716,1703,11,11,0,11,2,0,1703,13,0.992424242424,0.007575757576,yes,yes,yes,yes,yes,yes
calibration,5,6290,8,1610240,4193,1073408,d5:r215:peven:b1,d5:r131:peven:b2,visible,d4:r62:podd:b0,1871,76,1793,1245,1245,0,2,548,1321,550,0.706039551042,0.293960448958,yes,yes,yes,yes,yes,yes
calibration,5,6290,9,3220480,4193,2146816,d5:r215:peven:b1,d5:r131:peven:b2,visible,d4:r62:podd:b0,3615,144,3469,2289,2289,0,2,1180,2433,1182,0.673029045643,0.326970954357,yes,yes,yes,yes,yes,yes
calibration,5,6290,10,6440960,4193,4293632,d5:r215:peven:b1,d5:r131:peven:b2,visible,d4:r62:podd:b0,7381,327,7052,4538,4538,0,2,2514,4865,2516,0.659124779840,0.340875220160,yes,yes,yes,yes,yes,yes
calibration,5,6293,8,1611008,4195,1073920,d5:r218:podd:b0,d5:r143:peven:b2,Q_K:T0,Q_K:T0,1273,167,1104,793,0,793,2,311,167,1106,0.131186174391,0.868813825609,yes,yes,yes,yes,yes,yes
calibration,5,6293,9,3222016,4195,2147840,d5:r218:podd:b0,d5:r143:peven:b2,Q_K:T0,Q_K:T0,2560,292,2266,1500,0,1500,2,766,292,2268,0.114062500000,0.885937500000,yes,yes,yes,yes,yes,yes
calibration,5,6293,10,6444032,4195,4295680,d5:r218:podd:b0,d5:r143:peven:b2,Q_K:T0,Q_K:T0,4922,545,4375,2936,0,2936,2,1439,545,4377,0.110727346607,0.889272653393,yes,yes,yes,yes,yes,yes
calibration,5,6296,8,1611776,4197,1074432,d5:r221:peven:b2,d5:r155:peven:b2,Q_K:T0,Q_K:T0,485,474,9,9,0,9,2,0,474,11,0.977319587629,0.022680412371,yes,yes,yes,yes,yes,yes
calibration,5,6296,9,3223552,4197,2148864,d5:r221:peven:b2,d5:r155:peven:b2,Q_K:T0,Q_K:T0,943,931,10,10,0,10,2,0,931,12,0.987274655355,0.012725344645,yes,yes,yes,yes,yes,yes
calibration,5,6296,10,6447104,4197,4297728,d5:r221:peven:b2,d5:r155:peven:b2,Q_K:T0,Q_K:T0,2141,2128,11,11,0,11,2,0,2128,13,0.993928070995,0.006071929005,yes,yes,yes,yes,yes,yes
calibration,5,6299,8,1612544,4199,1074944,d5:r224:podd:b0,d5:r167:peven:b2,visible,d4:r68:podd:b0,1605,542,1061,682,682,0,2,379,1224,381,0.762616822430,0.237383177570,yes,yes,yes,yes,yes,yes
calibration,5,6299,9,3225088,4199,2149888,d5:r224:podd:b0,d5:r167:peven:b2,visible,d4:r68:podd:b0,3140,1084,2054,1375,1375,0,2,679,2459,681,0.783121019108,0.216878980892,yes,yes,yes,yes,yes,yes
calibration,5,6299,10,6450176,4199,4299776,d5:r224:podd:b0,d5:r167:peven:b2,visible,d4:r68:podd:b0,5975,2028,3945,2775,2775,0,2,1170,4803,1172,0.803849372385,0.196150627615,yes,yes,yes,yes,yes,yes
calibration,5,6302,8,1613312,4201,1075456,d5:r227:peven:b1,d5:r179:peven:b2,Q_K:T0,Q_K:T0,1034,807,225,169,0,169,2,56,807,227,0.780464216634,0.219535783366,yes,yes,yes,yes,yes,yes
calibration,5,6302,9,3226624,4201,2150912,d5:r227:peven:b1,d5:r179:peven:b2,Q_K:T0,Q_K:T0,2136,1707,427,311,0,311,2,116,1707,429,0.799157303371,0.200842696629,yes,yes,yes,yes,yes,yes
calibration,5,6302,10,6453248,4201,4301824,d5:r227:peven:b1,d5:r179:peven:b2,Q_K:T0,Q_K:T0,4151,3368,781,526,0,526,2,255,3368,783,0.811370754035,0.188629245965,yes,yes,yes,yes,yes,yes
calibration,5,6305,8,1614080,4203,1075968,d5:r230:podd:b0,d5:r191:peven:b2,Q_K:T0,Q_K:T0,208,197,9,9,0,9,2,0,197,11,0.947115384615,0.052884615385,yes,yes,yes,yes,yes,yes
calibration,5,6305,9,3228160,4203,2151936,d5:r230:podd:b0,d5:r191:peven:b2,Q_K:T0,Q_K:T0,430,418,10,10,0,10,2,0,418,12,0.972093023256,0.027906976744,yes,yes,yes,yes,yes,yes
calibration,5,6305,10,6456320,4203,4303872,d5:r230:podd:b0,d5:r191:peven:b2,Q_K:T0,Q_K:T0,823,810,11,11,0,11,2,0,810,13,0.984204131227,0.015795868773,yes,yes,yes,yes,yes,yes
calibration,5,6308,8,1614848,4205,1076480,d5:r233:peven:b2,d5:r203:peven:b2,visible,d4:r74:podd:b0,1995,68,1925,1289,1289,0,2,636,1357,638,0.680200501253,0.319799498747,yes,yes,yes,yes,yes,yes
calibration,5,6308,9,3229696,4205,2152960,d5:r233:peven:b2,d5:r203:peven:b2,visible,d4:r74:podd:b0,3704,111,3591,2534,2534,0,2,1057,2645,1059,0.714092872570,0.285907127430,yes,yes,yes,yes,yes,yes
calibration,5,6308,10,6459392,4205,4305920,d5:r233:peven:b2,d5:r203:peven:b2,visible,d4:r74:podd:b0,7676,188,7486,5121,5121,0,2,2365,5309,2367,0.691636268890,0.308363731110,yes,yes,yes,yes,yes,yes
calibration,5,6311,8,1615616,4207,1076992,d5:r236:podd:b0,d5:r215:peven:b2,Q_K:T0,Q_K:T0,2952,315,2635,1813,0,1813,2,822,315,2637,0.106707317073,0.893292682927,yes,yes,yes,yes,yes,yes
calibration,5,6311,9,3231232,4207,2153984,d5:r236:podd:b0,d5:r215:peven:b2,Q_K:T0,Q_K:T0,6033,587,5444,3525,0,3525,2,1919,587,5446,0.097298193270,0.902701806730,yes,yes,yes,yes,yes,yes
calibration,5,6311,10,6462464,4207,4307968,d5:r236:podd:b0,d5:r215:peven:b2,Q_K:T0,Q_K:T0,11801,1193,10606,7182,0,7182,2,3424,1193,10608,0.101093127701,0.898906872299,yes,yes,yes,yes,yes,yes
calibration,5,6314,8,1616384,4209,1077504,d5:r239:peven:b1,d5:r227:peven:b2,Q_K:T0,Q_K:T0,312,301,9,9,0,9,2,0,301,11,0.964743589744,0.035256410256,yes,yes,yes,yes,yes,yes
calibration,5,6314,9,3232768,4209,2155008,d5:r239:peven:b1,d5:r227:peven:b2,Q_K:T0,Q_K:T0,610,598,10,10,0,10,2,0,598,12,0.980327868852,0.019672131148,yes,yes,yes,yes,yes,yes
calibration,5,6314,10,6465536,4209,4310016,d5:r239:peven:b1,d5:r227:peven:b2,Q_K:T0,Q_K:T0,1088,1075,11,11,0,11,2,0,1075,13,0.988051470588,0.011948529412,yes,yes,yes,yes,yes,yes
calibration,5,6317,8,1617152,4211,1078016,d5:r242:podd:b0,d5:r239:peven:b2,visible,d4:r80:podd:b0,2315,104,2209,1401,1401,0,2,808,1505,810,0.650107991361,0.349892008639,yes,yes,yes,yes,yes,yes
calibration,5,6317,9,3234304,4211,2156032,d5:r242:podd:b0,d5:r239:peven:b2,visible,d4:r80:podd:b0,4860,490,4368,2912,2912,0,2,1456,3402,1458,0.700000000000,0.300000000000,yes,yes,yes,yes,yes,yes
calibration,5,6317,10,6468608,4211,4312064,d5:r242:podd:b0,d5:r239:peven:b2,visible,d4:r80:podd:b0,10642,1095,9545,6218,6218,0,2,3327,7313,3329,0.687182860365,0.312817139635,yes,yes,yes,yes,yes,yes
calibration,5,6320,8,1617920,4213,1078528,d5:r2:peven:b2,d5:r8:peven:b2,Q_K:T0,Q_K:T0,1291,379,910,653,0,653,2,257,379,912,0.293570875290,0.706429124710,yes,yes,yes,yes,yes,yes
calibration,5,6320,9,3235840,4213,2157056,d5:r2:peven:b2,d5:r8:peven:b2,Q_K:T0,Q_K:T0,2491,701,1788,1204,0,1204,2,584,701,1790,0.281413087114,0.718586912886,yes,yes,yes,yes,yes,yes
calibration,5,6320,10,6471680,4213,4314112,d5:r2:peven:b2,d5:r8:peven:b2,Q_K:T0,Q_K:T0,5188,1519,3667,2369,0,2369,2,1298,1519,3669,0.292791056284,0.707208943716,yes,yes,yes,yes,yes,yes
calibration,5,6323,8,1618688,4215,1079040,d5:r5:podd:b0,d5:r20:peven:b2,Q_K:T0,Q_K:T0,949,938,9,9,0,9,2,0,938,11,0.988408851423,0.011591148577,yes,yes,yes,yes,yes,yes
calibration,5,6323,9,3237376,4215,2158080,d5:r5:podd:b0,d5:r20:peven:b2,Q_K:T0,Q_K:T0,1817,1805,10,10,0,10,2,0,1805,12,0.993395707210,0.006604292790,yes,yes,yes,yes,yes,yes
calibration,5,6323,10,6474752,4215,4316160,d5:r5:podd:b0,d5:r20:peven:b2,Q_K:T0,Q_K:T0,3419,3406,11,11,0,11,2,0,3406,13,0.996197718631,0.003802281369,yes,yes,yes,yes,yes,yes
calibration,5,6326,8,1619456,4217,1079552,d5:r8:peven:b1,d5:r32:peven:b2,visible,d4:r5:podd:b0,1484,139,1343,976,976,0,2,367,1115,369,0.751347708895,0.248652291105,yes,yes,yes,yes,yes,yes
calibration,5,6326,9,3238912,4217,2159104,d5:r8:peven:b1,d5:r32:peven:b2,visible,d4:r5:podd:b0,2768,252,2514,1732,1732,0,2,782,1984,784,0.716763005780,0.283236994220,yes,yes,yes,yes,yes,yes
calibration,5,6326,10,6477824,4217,4318208,d5:r8:peven:b1,d5:r32:peven:b2,visible,d4:r5:podd:b0,5512,497,5013,3346,3346,0,2,1667,3843,1669,0.697206095791,0.302793904209,yes,yes,yes,yes,yes,yes
calibration,5,6329,8,1620224,4219,1080064,d5:r11:podd:b0,d5:r44:peven:b2,Q_K:T0,Q_K:T0,653,357,294,188,0,188,2,106,357,296,0.546707503828,0.453292496172,yes,yes,yes,yes,yes,yes
calibration,5,6329,9,3240448,4219,2160128,d5:r11:podd:b0,d5:r44:peven:b2,Q_K:T0,Q_K:T0,1294,716,576,382,0,382,2,194,716,578,0.553323029366,0.446676970634,yes,yes,yes,yes,yes,yes
calibration,5,6329,10,6480896,4219,4320256,d5:r11:podd:b0,d5:r44:peven:b2,Q_K:T0,Q_K:T0,2532,1478,1052,754,0,754,2,298,1478,1054,0.583728278041,0.416271721959,yes,yes,yes,yes,yes,yes
calibration,5,6332,8,1620992,4221,1080576,d5:r14:peven:b2,d5:r56:peven:b2,Q_K:T0,Q_K:T0,356,345,9,9,0,9,2,0,345,11,0.969101123596,0.030898876404,yes,yes,yes,yes,yes,yes
calibration,5,6332,9,3241984,4221,2161152,d5:r14:peven:b2,d5:r56:peven:b2,Q_K:T0,Q_K:T0,682,670,10,10,0,10,2,0,670,12,0.982404692082,0.017595307918,yes,yes,yes,yes,yes,yes
calibration,5,6332,10,6483968,4221,4322304,d5:r14:peven:b2,d5:r56:peven:b2,Q_K:T0,Q_K:T0,1268,1255,11,11,0,11,2,0,1255,13,0.989747634069,0.010252365931,yes,yes,yes,yes,yes,yes
calibration,5,6335,8,1621760,4223,1081088,d5:r17:podd:b0,d5:r68:peven:b2,visible,d4:r11:podd:b0,2845,175,2668,1693,1693,0,2,975,1868,977,0.656590509666,0.343409490334,yes,yes,yes,yes,yes,yes
