source_id,source,branch,target_id,target,weight_decimal,weight_formula,multiplicity,rule_derived
368,d5:r122:peven:b2,advanced_rebased_return,0,d5:r0:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
368,d5:r122:peven:b2,advanced_rebased_return,243,d5:r81:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
368,d5:r122:peven:b2,advanced_rebased_return,486,d5:r162:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
369,d5:r123:podd:b0,retarded_return,20,d5:r6:peven:b2,0.308641975308642,rho_star^(-2),1,yes
370,d5:r123:peven:b1,retarded_return,20,d5:r6:peven:b2,0.308641975308642,rho_star^(-2),1,yes
371,d5:r123:peven:b2,retarded_return,20,d5:r6:peven:b2,0.308641975308642,rho_star^(-2),1,yes
372,d5:r124:podd:b0,retarded_return,32,d5:r10:peven:b2,0.308641975308642,rho_star^(-2),1,yes
373,d5:r124:peven:b1,retarded_return,32,d5:r10:peven:b2,0.308641975308642,rho_star^(-2),1,yes
374,d5:r124:peven:b2,retarded_return,32,d5:r10:peven:b2,0.308641975308642,rho_star^(-2),1,yes
375,d5:r125:podd:b0,retarded_return,44,d5:r14:peven:b2,0.308641975308642,rho_star^(-2),1,yes
375,d5:r125:podd:b0,advanced_rebased_return,6,d5:r2:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
375,d5:r125:podd:b0,advanced_rebased_return,249,d5:r83:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
375,d5:r125:podd:b0,advanced_rebased_return,492,d5:r164:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
376,d5:r125:peven:b1,retarded_return,44,d5:r14:peven:b2,0.308641975308642,rho_star^(-2),1,yes
376,d5:r125:peven:b1,advanced_rebased_return,6,d5:r2:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
376,d5:r125:peven:b1,advanced_rebased_return,249,d5:r83:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
376,d5:r125:peven:b1,advanced_rebased_return,492,d5:r164:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
377,d5:r125:peven:b2,retarded_return,44,d5:r14:peven:b2,0.308641975308642,rho_star^(-2),1,yes
377,d5:r125:peven:b2,advanced_rebased_return,6,d5:r2:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
377,d5:r125:peven:b2,advanced_rebased_return,249,d5:r83:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
377,d5:r125:peven:b2,advanced_rebased_return,492,d5:r164:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
378,d5:r126:podd:b0,retarded_return,56,d5:r18:peven:b2,0.308641975308642,rho_star^(-2),1,yes
379,d5:r126:peven:b1,retarded_return,56,d5:r18:peven:b2,0.308641975308642,rho_star^(-2),1,yes
380,d5:r126:peven:b2,retarded_return,56,d5:r18:peven:b2,0.308641975308642,rho_star^(-2),1,yes
381,d5:r127:podd:b0,retarded_return,68,d5:r22:peven:b2,0.308641975308642,rho_star^(-2),1,yes
382,d5:r127:peven:b1,retarded_return,68,d5:r22:peven:b2,0.308641975308642,rho_star^(-2),1,yes
383,d5:r127:peven:b2,retarded_return,68,d5:r22:peven:b2,0.308641975308642,rho_star^(-2),1,yes
384,d5:r128:podd:b0,retarded_return,80,d5:r26:peven:b2,0.308641975308642,rho_star^(-2),1,yes
384,d5:r128:podd:b0,advanced_rebased_return,12,d5:r4:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
384,d5:r128:podd:b0,advanced_rebased_return,255,d5:r85:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
384,d5:r128:podd:b0,advanced_rebased_return,498,d5:r166:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
385,d5:r128:peven:b1,retarded_return,80,d5:r26:peven:b2,0.308641975308642,rho_star^(-2),1,yes
385,d5:r128:peven:b1,advanced_rebased_return,12,d5:r4:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
385,d5:r128:peven:b1,advanced_rebased_return,255,d5:r85:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
385,d5:r128:peven:b1,advanced_rebased_return,498,d5:r166:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
386,d5:r128:peven:b2,retarded_return,80,d5:r26:peven:b2,0.308641975308642,rho_star^(-2),1,yes
386,d5:r128:peven:b2,advanced_rebased_return,12,d5:r4:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
386,d5:r128:peven:b2,advanced_rebased_return,255,d5:r85:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
386,d5:r128:peven:b2,advanced_rebased_return,498,d5:r166:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
387,d5:r129:podd:b0,retarded_return,92,d5:r30:peven:b2,0.308641975308642,rho_star^(-2),1,yes
388,d5:r129:peven:b1,retarded_return,92,d5:r30:peven:b2,0.308641975308642,rho_star^(-2),1,yes
389,d5:r129:peven:b2,retarded_return,92,d5:r30:peven:b2,0.308641975308642,rho_star^(-2),1,yes
390,d5:r130:podd:b0,retarded_return,104,d5:r34:peven:b2,0.308641975308642,rho_star^(-2),1,yes
391,d5:r130:peven:b1,retarded_return,104,d5:r34:peven:b2,0.308641975308642,rho_star^(-2),1,yes
392,d5:r130:peven:b2,retarded_return,104,d5:r34:peven:b2,0.308641975308642,rho_star^(-2),1,yes
393,d5:r131:podd:b0,retarded_return,116,d5:r38:peven:b2,0.308641975308642,rho_star^(-2),1,yes
393,d5:r131:podd:b0,advanced_rebased_return,18,d5:r6:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
393,d5:r131:podd:b0,advanced_rebased_return,261,d5:r87:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
393,d5:r131:podd:b0,advanced_rebased_return,504,d5:r168:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
394,d5:r131:peven:b1,retarded_return,116,d5:r38:peven:b2,0.308641975308642,rho_star^(-2),1,yes
394,d5:r131:peven:b1,advanced_rebased_return,18,d5:r6:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
394,d5:r131:peven:b1,advanced_rebased_return,261,d5:r87:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
394,d5:r131:peven:b1,advanced_rebased_return,504,d5:r168:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
395,d5:r131:peven:b2,retarded_return,116,d5:r38:peven:b2,0.308641975308642,rho_star^(-2),1,yes
395,d5:r131:peven:b2,advanced_rebased_return,18,d5:r6:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
395,d5:r131:peven:b2,advanced_rebased_return,261,d5:r87:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
395,d5:r131:peven:b2,advanced_rebased_return,504,d5:r168:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
396,d5:r132:podd:b0,retarded_return,128,d5:r42:peven:b2,0.308641975308642,rho_star^(-2),1,yes
397,d5:r132:peven:b1,retarded_return,128,d5:r42:peven:b2,0.308641975308642,rho_star^(-2),1,yes
398,d5:r132:peven:b2,retarded_return,128,d5:r42:peven:b2,0.308641975308642,rho_star^(-2),1,yes
399,d5:r133:podd:b0,retarded_return,140,d5:r46:peven:b2,0.308641975308642,rho_star^(-2),1,yes
400,d5:r133:peven:b1,retarded_return,140,d5:r46:peven:b2,0.308641975308642,rho_star^(-2),1,yes
401,d5:r133:peven:b2,retarded_return,140,d5:r46:peven:b2,0.308641975308642,rho_star^(-2),1,yes
402,d5:r134:podd:b0,retarded_return,152,d5:r50:peven:b2,0.308641975308642,rho_star^(-2),1,yes
402,d5:r134:podd:b0,advanced_rebased_return,24,d5:r8:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
402,d5:r134:podd:b0,advanced_rebased_return,267,d5:r89:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
402,d5:r134:podd:b0,advanced_rebased_return,510,d5:r170:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
403,d5:r134:peven:b1,retarded_return,152,d5:r50:peven:b2,0.308641975308642,rho_star^(-2),1,yes
403,d5:r134:peven:b1,advanced_rebased_return,24,d5:r8:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
403,d5:r134:peven:b1,advanced_rebased_return,267,d5:r89:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
403,d5:r134:peven:b1,advanced_rebased_return,510,d5:r170:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
404,d5:r134:peven:b2,retarded_return,152,d5:r50:peven:b2,0.308641975308642,rho_star^(-2),1,yes
404,d5:r134:peven:b2,advanced_rebased_return,24,d5:r8:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
404,d5:r134:peven:b2,advanced_rebased_return,267,d5:r89:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
404,d5:r134:peven:b2,advanced_rebased_return,510,d5:r170:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
405,d5:r135:podd:b0,retarded_return,164,d5:r54:peven:b2,0.308641975308642,rho_star^(-2),1,yes
406,d5:r135:peven:b1,retarded_return,164,d5:r54:peven:b2,0.308641975308642,rho_star^(-2),1,yes
407,d5:r135:peven:b2,retarded_return,164,d5:r54:peven:b2,0.308641975308642,rho_star^(-2),1,yes
408,d5:r136:podd:b0,retarded_return,176,d5:r58:peven:b2,0.308641975308642,rho_star^(-2),1,yes
409,d5:r136:peven:b1,retarded_return,176,d5:r58:peven:b2,0.308641975308642,rho_star^(-2),1,yes
410,d5:r136:peven:b2,retarded_return,176,d5:r58:peven:b2,0.308641975308642,rho_star^(-2),1,yes
411,d5:r137:podd:b0,retarded_return,188,d5:r62:peven:b2,0.308641975308642,rho_star^(-2),1,yes
411,d5:r137:podd:b0,advanced_rebased_return,30,d5:r10:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
411,d5:r137:podd:b0,advanced_rebased_return,273,d5:r91:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
411,d5:r137:podd:b0,advanced_rebased_return,516,d5:r172:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
412,d5:r137:peven:b1,retarded_return,188,d5:r62:peven:b2,0.308641975308642,rho_star^(-2),1,yes
412,d5:r137:peven:b1,advanced_rebased_return,30,d5:r10:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
412,d5:r137:peven:b1,advanced_rebased_return,273,d5:r91:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
412,d5:r137:peven:b1,advanced_rebased_return,516,d5:r172:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
413,d5:r137:peven:b2,retarded_return,188,d5:r62:peven:b2,0.308641975308642,rho_star^(-2),1,yes
413,d5:r137:peven:b2,advanced_rebased_return,30,d5:r10:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
413,d5:r137:peven:b2,advanced_rebased_return,273,d5:r91:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
413,d5:r137:peven:b2,advanced_rebased_return,516,d5:r172:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
414,d5:r138:podd:b0,retarded_return,200,d5:r66:peven:b2,0.308641975308642,rho_star^(-2),1,yes
415,d5:r138:peven:b1,retarded_return,200,d5:r66:peven:b2,0.308641975308642,rho_star^(-2),1,yes
416,d5:r138:peven:b2,retarded_return,200,d5:r66:peven:b2,0.308641975308642,rho_star^(-2),1,yes
417,d5:r139:podd:b0,retarded_return,212,d5:r70:peven:b2,0.308641975308642,rho_star^(-2),1,yes
418,d5:r139:peven:b1,retarded_return,212,d5:r70:peven:b2,0.308641975308642,rho_star^(-2),1,yes
419,d5:r139:peven:b2,retarded_return,212,d5:r70:peven:b2,0.308641975308642,rho_star^(-2),1,yes
420,d5:r140:podd:b0,retarded_return,224,d5:r74:peven:b2,0.308641975308642,rho_star^(-2),1,yes
420,d5:r140:podd:b0,advanced_rebased_return,36,d5:r12:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
420,d5:r140:podd:b0,advanced_rebased_return,279,d5:r93:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
420,d5:r140:podd:b0,advanced_rebased_return,522,d5:r174:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
421,d5:r140:peven:b1,retarded_return,224,d5:r74:peven:b2,0.308641975308642,rho_star^(-2),1,yes
421,d5:r140:peven:b1,advanced_rebased_return,36,d5:r12:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
421,d5:r140:peven:b1,advanced_rebased_return,279,d5:r93:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
421,d5:r140:peven:b1,advanced_rebased_return,522,d5:r174:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
422,d5:r140:peven:b2,retarded_return,224,d5:r74:peven:b2,0.308641975308642,rho_star^(-2),1,yes
422,d5:r140:peven:b2,advanced_rebased_return,36,d5:r12:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
422,d5:r140:peven:b2,advanced_rebased_return,279,d5:r93:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
422,d5:r140:peven:b2,advanced_rebased_return,522,d5:r174:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
423,d5:r141:podd:b0,retarded_return,236,d5:r78:peven:b2,0.308641975308642,rho_star^(-2),1,yes
424,d5:r141:peven:b1,retarded_return,236,d5:r78:peven:b2,0.308641975308642,rho_star^(-2),1,yes
425,d5:r141:peven:b2,retarded_return,236,d5:r78:peven:b2,0.308641975308642,rho_star^(-2),1,yes
426,d5:r142:podd:b0,retarded_return,248,d5:r82:peven:b2,0.308641975308642,rho_star^(-2),1,yes
427,d5:r142:peven:b1,retarded_return,248,d5:r82:peven:b2,0.308641975308642,rho_star^(-2),1,yes
428,d5:r142:peven:b2,retarded_return,248,d5:r82:peven:b2,0.308641975308642,rho_star^(-2),1,yes
429,d5:r143:podd:b0,retarded_return,260,d5:r86:peven:b2,0.308641975308642,rho_star^(-2),1,yes
429,d5:r143:podd:b0,advanced_rebased_return,42,d5:r14:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
429,d5:r143:podd:b0,advanced_rebased_return,285,d5:r95:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
429,d5:r143:podd:b0,advanced_rebased_return,528,d5:r176:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
430,d5:r143:peven:b1,retarded_return,260,d5:r86:peven:b2,0.308641975308642,rho_star^(-2),1,yes
430,d5:r143:peven:b1,advanced_rebased_return,42,d5:r14:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
430,d5:r143:peven:b1,advanced_rebased_return,285,d5:r95:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
430,d5:r143:peven:b1,advanced_rebased_return,528,d5:r176:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
431,d5:r143:peven:b2,retarded_return,260,d5:r86:peven:b2,0.308641975308642,rho_star^(-2),1,yes
431,d5:r143:peven:b2,advanced_rebased_return,42,d5:r14:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
431,d5:r143:peven:b2,advanced_rebased_return,285,d5:r95:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
431,d5:r143:peven:b2,advanced_rebased_return,528,d5:r176:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
432,d5:r144:podd:b0,retarded_return,272,d5:r90:peven:b2,0.308641975308642,rho_star^(-2),1,yes
433,d5:r144:peven:b1,retarded_return,272,d5:r90:peven:b2,0.308641975308642,rho_star^(-2),1,yes
434,d5:r144:peven:b2,retarded_return,272,d5:r90:peven:b2,0.308641975308642,rho_star^(-2),1,yes
435,d5:r145:podd:b0,retarded_return,284,d5:r94:peven:b2,0.308641975308642,rho_star^(-2),1,yes
436,d5:r145:peven:b1,retarded_return,284,d5:r94:peven:b2,0.308641975308642,rho_star^(-2),1,yes
437,d5:r145:peven:b2,retarded_return,284,d5:r94:peven:b2,0.308641975308642,rho_star^(-2),1,yes
438,d5:r146:podd:b0,retarded_return,296,d5:r98:peven:b2,0.308641975308642,rho_star^(-2),1,yes
438,d5:r146:podd:b0,advanced_rebased_return,48,d5:r16:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
438,d5:r146:podd:b0,advanced_rebased_return,291,d5:r97:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
438,d5:r146:podd:b0,advanced_rebased_return,534,d5:r178:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
439,d5:r146:peven:b1,retarded_return,296,d5:r98:peven:b2,0.308641975308642,rho_star^(-2),1,yes
439,d5:r146:peven:b1,advanced_rebased_return,48,d5:r16:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
439,d5:r146:peven:b1,advanced_rebased_return,291,d5:r97:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
439,d5:r146:peven:b1,advanced_rebased_return,534,d5:r178:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
440,d5:r146:peven:b2,retarded_return,296,d5:r98:peven:b2,0.308641975308642,rho_star^(-2),1,yes
440,d5:r146:peven:b2,advanced_rebased_return,48,d5:r16:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
440,d5:r146:peven:b2,advanced_rebased_return,291,d5:r97:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
440,d5:r146:peven:b2,advanced_rebased_return,534,d5:r178:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
441,d5:r147:podd:b0,retarded_return,308,d5:r102:peven:b2,0.308641975308642,rho_star^(-2),1,yes
442,d5:r147:peven:b1,retarded_return,308,d5:r102:peven:b2,0.308641975308642,rho_star^(-2),1,yes
443,d5:r147:peven:b2,retarded_return,308,d5:r102:peven:b2,0.308641975308642,rho_star^(-2),1,yes
444,d5:r148:podd:b0,retarded_return,320,d5:r106:peven:b2,0.308641975308642,rho_star^(-2),1,yes
445,d5:r148:peven:b1,retarded_return,320,d5:r106:peven:b2,0.308641975308642,rho_star^(-2),1,yes
446,d5:r148:peven:b2,retarded_return,320,d5:r106:peven:b2,0.308641975308642,rho_star^(-2),1,yes
447,d5:r149:podd:b0,retarded_return,332,d5:r110:peven:b2,0.308641975308642,rho_star^(-2),1,yes
447,d5:r149:podd:b0,advanced_rebased_return,54,d5:r18:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
447,d5:r149:podd:b0,advanced_rebased_return,297,d5:r99:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
447,d5:r149:podd:b0,advanced_rebased_return,540,d5:r180:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
448,d5:r149:peven:b1,retarded_return,332,d5:r110:peven:b2,0.308641975308642,rho_star^(-2),1,yes
448,d5:r149:peven:b1,advanced_rebased_return,54,d5:r18:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
448,d5:r149:peven:b1,advanced_rebased_return,297,d5:r99:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
448,d5:r149:peven:b1,advanced_rebased_return,540,d5:r180:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
449,d5:r149:peven:b2,retarded_return,332,d5:r110:peven:b2,0.308641975308642,rho_star^(-2),1,yes
449,d5:r149:peven:b2,advanced_rebased_return,54,d5:r18:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
449,d5:r149:peven:b2,advanced_rebased_return,297,d5:r99:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
449,d5:r149:peven:b2,advanced_rebased_return,540,d5:r180:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
450,d5:r150:podd:b0,retarded_return,344,d5:r114:peven:b2,0.308641975308642,rho_star^(-2),1,yes
451,d5:r150:peven:b1,retarded_return,344,d5:r114:peven:b2,0.308641975308642,rho_star^(-2),1,yes
452,d5:r150:peven:b2,retarded_return,344,d5:r114:peven:b2,0.308641975308642,rho_star^(-2),1,yes
453,d5:r151:podd:b0,retarded_return,356,d5:r118:peven:b2,0.308641975308642,rho_star^(-2),1,yes
454,d5:r151:peven:b1,retarded_return,356,d5:r118:peven:b2,0.308641975308642,rho_star^(-2),1,yes
455,d5:r151:peven:b2,retarded_return,356,d5:r118:peven:b2,0.308641975308642,rho_star^(-2),1,yes
456,d5:r152:podd:b0,retarded_return,368,d5:r122:peven:b2,0.308641975308642,rho_star^(-2),1,yes
456,d5:r152:podd:b0,advanced_rebased_return,60,d5:r20:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
456,d5:r152:podd:b0,advanced_rebased_return,303,d5:r101:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
456,d5:r152:podd:b0,advanced_rebased_return,546,d5:r182:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
457,d5:r152:peven:b1,retarded_return,368,d5:r122:peven:b2,0.308641975308642,rho_star^(-2),1,yes
457,d5:r152:peven:b1,advanced_rebased_return,60,d5:r20:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
457,d5:r152:peven:b1,advanced_rebased_return,303,d5:r101:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
457,d5:r152:peven:b1,advanced_rebased_return,546,d5:r182:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
458,d5:r152:peven:b2,retarded_return,368,d5:r122:peven:b2,0.308641975308642,rho_star^(-2),1,yes
458,d5:r152:peven:b2,advanced_rebased_return,60,d5:r20:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
458,d5:r152:peven:b2,advanced_rebased_return,303,d5:r101:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
458,d5:r152:peven:b2,advanced_rebased_return,546,d5:r182:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
459,d5:r153:podd:b0,retarded_return,380,d5:r126:peven:b2,0.308641975308642,rho_star^(-2),1,yes
460,d5:r153:peven:b1,retarded_return,380,d5:r126:peven:b2,0.308641975308642,rho_star^(-2),1,yes
461,d5:r153:peven:b2,retarded_return,380,d5:r126:peven:b2,0.308641975308642,rho_star^(-2),1,yes
462,d5:r154:podd:b0,retarded_return,392,d5:r130:peven:b2,0.308641975308642,rho_star^(-2),1,yes
463,d5:r154:peven:b1,retarded_return,392,d5:r130:peven:b2,0.308641975308642,rho_star^(-2),1,yes
464,d5:r154:peven:b2,retarded_return,392,d5:r130:peven:b2,0.308641975308642,rho_star^(-2),1,yes
465,d5:r155:podd:b0,retarded_return,404,d5:r134:peven:b2,0.308641975308642,rho_star^(-2),1,yes
465,d5:r155:podd:b0,advanced_rebased_return,66,d5:r22:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
465,d5:r155:podd:b0,advanced_rebased_return,309,d5:r103:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
465,d5:r155:podd:b0,advanced_rebased_return,552,d5:r184:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
466,d5:r155:peven:b1,retarded_return,404,d5:r134:peven:b2,0.308641975308642,rho_star^(-2),1,yes
466,d5:r155:peven:b1,advanced_rebased_return,66,d5:r22:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
466,d5:r155:peven:b1,advanced_rebased_return,309,d5:r103:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
466,d5:r155:peven:b1,advanced_rebased_return,552,d5:r184:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
467,d5:r155:peven:b2,retarded_return,404,d5:r134:peven:b2,0.308641975308642,rho_star^(-2),1,yes
467,d5:r155:peven:b2,advanced_rebased_return,66,d5:r22:podd:b0,0.235057218420095,0.5*rho_star^(alpha-1)*child_mult*rebase_mult,1*1/3,yes
