phase,interval_lower,interval_upper_exclusive,modulus,parent_class,parent_residue,lift,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,interval_hook,root_residue_hook,lift_index_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,1,10369,108,2,92,2,10028,6685,13370,10,10268672,10268160,6931,5456,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,92,2,10352,6901,13802,8,2650112,2649984,825,513,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,92,2,10352,6901,13802,9,5300224,5299968,1574,1003,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,92,2,10352,6901,13802,10,10600448,10599936,3130,2073,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,101,67,134,8,25856,25728,1805,1043,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,101,67,134,9,51712,51456,4103,2574,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,101,67,134,10,103424,102912,7991,5035,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,425,283,566,8,108800,108672,23825,22621,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,425,283,566,9,217600,217344,46400,44119,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,425,283,566,10,435200,434688,91736,87316,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,749,499,998,8,191744,191616,2473,2102,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,749,499,998,9,383488,383232,5068,4349,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,749,499,998,10,766976,766464,9768,8381,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1073,715,1430,8,274688,274560,2996,730,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1073,715,1430,9,549376,549120,6191,1372,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1073,715,1430,10,1098752,1098240,12093,2461,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1397,931,1862,8,357632,357504,4157,2716,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1397,931,1862,9,715264,715008,7814,5072,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1397,931,1862,10,1430528,1430016,15349,9946,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1721,1147,2294,8,440576,440448,3761,2399,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1721,1147,2294,9,881152,880896,8146,5398,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,1721,1147,2294,10,1762304,1761792,17416,11619,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2045,1363,2726,8,523520,523392,7375,1903,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2045,1363,2726,9,1047040,1046784,14521,3524,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2045,1363,2726,10,2094080,2093568,27789,6883,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2369,1579,3158,8,606464,606336,7860,7023,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2369,1579,3158,9,1212928,1212672,15897,14182,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2369,1579,3158,10,2425856,2425344,32561,29121,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2693,1795,3590,8,689408,689280,7266,5951,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2693,1795,3590,9,1378816,1378560,14540,11930,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,2693,1795,3590,10,2757632,2757120,29416,24146,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3017,2011,4022,8,772352,772224,3457,2800,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3017,2011,4022,9,1544704,1544448,6981,5652,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3017,2011,4022,10,3089408,3088896,14313,11693,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3341,2227,4454,8,855296,855168,3648,1272,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3341,2227,4454,9,1710592,1710336,8325,2921,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3341,2227,4454,10,3421184,3420672,16542,5518,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3665,2443,4886,8,938240,938112,1887,1512,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3665,2443,4886,9,1876480,1876224,3542,2838,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3665,2443,4886,10,3752960,3752448,7169,5691,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3989,2659,5318,8,1021184,1021056,2021,1084,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3989,2659,5318,9,2042368,2042112,3922,2134,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,3989,2659,5318,10,4084736,4084224,8027,4546,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4313,2875,5750,8,1104128,1104000,5079,3685,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4313,2875,5750,9,2208256,2208000,9844,7279,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4313,2875,5750,10,4416512,4416000,24133,18888,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4637,3091,6182,8,1187072,1186944,2892,2440,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4637,3091,6182,9,2374144,2373888,5613,4754,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4637,3091,6182,10,4748288,4747776,11295,9229,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4961,3307,6614,8,1270016,1269888,1720,589,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4961,3307,6614,9,2540032,2539776,3273,1223,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,4961,3307,6614,10,5080064,5079552,6146,2306,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5285,3523,7046,8,1352960,1352832,4240,1918,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5285,3523,7046,9,2705920,2705664,8071,3581,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5285,3523,7046,10,5411840,5411328,15740,6886,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5609,3739,7478,8,1435904,1435776,2311,1755,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5609,3739,7478,9,2871808,2871552,4592,3476,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5609,3739,7478,10,5743616,5743104,9191,7090,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5933,3955,7910,8,1518848,1518720,2868,1094,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5933,3955,7910,9,3037696,3037440,5841,2170,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,5933,3955,7910,10,6075392,6074880,11562,4124,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6257,4171,8342,8,1601792,1601664,3843,1860,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6257,4171,8342,9,3203584,3203328,7778,3867,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6257,4171,8342,10,6407168,6406656,15473,7957,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6581,4387,8774,8,1684736,1684608,1700,1433,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6581,4387,8774,9,3369472,3369216,3467,2961,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6581,4387,8774,10,6738944,6738432,7160,6090,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6905,4603,9206,8,1767680,1767552,2373,727,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6905,4603,9206,9,3535360,3535104,4648,1470,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,6905,4603,9206,10,7070720,7070208,8977,2841,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7229,4819,9638,8,1850624,1850496,18184,17356,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7229,4819,9638,9,3701248,3700992,36029,34501,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7229,4819,9638,10,7402496,7401984,72045,68698,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7553,5035,10070,8,1933568,1933440,3442,2891,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7553,5035,10070,9,3867136,3866880,6872,5727,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7553,5035,10070,10,7734272,7733760,14423,12189,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7877,5251,10502,8,2016512,2016384,4831,1113,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7877,5251,10502,9,4033024,4032768,9116,2119,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,7877,5251,10502,10,8066048,8065536,17978,3904,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8201,5467,10934,8,2099456,2099328,10166,3873,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8201,5467,10934,9,4198912,4198656,20829,8180,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8201,5467,10934,10,8397824,8397312,40630,15963,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8525,5683,11366,8,2182400,2182272,1718,1301,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8525,5683,11366,9,4364800,4364544,3388,2619,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8525,5683,11366,10,8729600,8729088,6862,5406,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8849,5899,11798,8,2265344,2265216,9984,8506,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8849,5899,11798,9,4530688,4530432,20726,18027,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,8849,5899,11798,10,9061376,9060864,42298,37368,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9173,6115,12230,8,2348288,2348160,3157,1856,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9173,6115,12230,9,4696576,4696320,6255,3723,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9173,6115,12230,10,9393152,9392640,12238,7396,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9497,6331,12662,8,2431232,2431104,4025,3667,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9497,6331,12662,9,4862464,4862208,8087,7388,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9497,6331,12662,10,9724928,9724416,15703,14390,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9821,6547,13094,8,2514176,2514048,5860,4782,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9821,6547,13094,9,5028352,5028096,11553,9466,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,9821,6547,13094,10,10056704,10056192,24216,20107,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,10145,6763,13526,8,2597120,2596992,6156,5642,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,10145,6763,13526,9,5194240,5193984,12217,11227,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,0,10145,6763,13526,10,10388480,10387968,24071,22055,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,209,139,278,8,53504,53376,1174,312,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,209,139,278,9,107008,106752,2282,577,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,209,139,278,10,214016,213504,4209,1013,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,533,355,710,8,136448,136320,1831,457,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,533,355,710,9,272896,272640,3542,838,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,533,355,710,10,545792,545280,6859,1642,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,857,571,1142,8,219392,219264,999,503,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,857,571,1142,9,438784,438528,1948,931,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,857,571,1142,10,877568,877056,3725,1717,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1181,787,1574,8,302336,302208,2524,787,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1181,787,1574,9,604672,604416,4792,1463,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1181,787,1574,10,1209344,1208832,9272,2689,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1505,1003,2006,8,385280,385152,2013,970,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1505,1003,2006,9,770560,770304,4289,2271,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1505,1003,2006,10,1541120,1540608,8528,4590,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1829,1219,2438,8,468224,468096,3252,2718,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1829,1219,2438,9,936448,936192,6731,5727,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,1829,1219,2438,10,1872896,1872384,13304,11342,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2153,1435,2870,8,551168,551040,5277,658,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2153,1435,2870,9,1102336,1102080,10512,1219,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2153,1435,2870,10,2204672,2204160,20127,2254,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2477,1651,3302,8,634112,633984,1036,460,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2477,1651,3302,9,1268224,1267968,2133,963,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2477,1651,3302,10,2536448,2535936,4139,2030,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2801,1867,3734,8,717056,716928,4737,3651,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2801,1867,3734,9,1434112,1433856,9066,6860,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,2801,1867,3734,10,2868224,2867712,18204,13396,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3125,2083,4166,8,800000,799872,1420,298,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3125,2083,4166,9,1600000,1599744,2965,576,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3125,2083,4166,10,3200000,3199488,5825,1043,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3449,2299,4598,8,882944,882816,1844,612,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3449,2299,4598,9,1765888,1765632,4067,1580,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3449,2299,4598,10,3531776,3531264,8188,2906,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3773,2515,5030,8,965888,965760,1288,861,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3773,2515,5030,9,1931776,1931520,2456,1627,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,3773,2515,5030,10,3863552,3863040,4620,3092,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4097,2731,5462,8,1048832,1048704,2205,340,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4097,2731,5462,9,2097664,2097408,4357,660,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4097,2731,5462,10,4195328,4194816,8650,1296,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4421,2947,5894,8,1131776,1131648,1672,880,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4421,2947,5894,9,2263552,2263296,3483,2007,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4421,2947,5894,10,4527104,4526592,6679,3799,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4745,3163,6326,8,1214720,1214592,1668,1153,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4745,3163,6326,9,2429440,2429184,3124,2132,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,4745,3163,6326,10,4858880,4858368,6338,4160,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5069,3379,6758,8,1297664,1297536,3258,649,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5069,3379,6758,9,2595328,2595072,6331,1235,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5069,3379,6758,10,5190656,5190144,12643,2436,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5393,3595,7190,8,1380608,1380480,972,525,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5393,3595,7190,9,2761216,2760960,1793,932,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5393,3595,7190,10,5522432,5521920,3475,1866,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5717,3811,7622,8,1463552,1463424,1474,1047,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5717,3811,7622,9,2927104,2926848,3031,2009,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,5717,3811,7622,10,5854208,5853696,5966,4015,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6041,4027,8054,8,1546496,1546368,2180,638,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6041,4027,8054,9,3092992,3092736,4278,1111,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6041,4027,8054,10,6185984,6185472,8303,2268,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6365,4243,8486,8,1629440,1629312,5763,813,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6365,4243,8486,9,3258880,3258624,11123,1626,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6365,4243,8486,10,6517760,6517248,21557,3162,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6689,4459,8918,8,1712384,1712256,1743,579,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6689,4459,8918,9,3424768,3424512,3428,1224,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,6689,4459,8918,10,6849536,6849024,7516,2323,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7013,4675,9350,8,1795328,1795200,2749,2158,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7013,4675,9350,9,3590656,3590400,5506,4161,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7013,4675,9350,10,7181312,7180800,10956,8470,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7337,4891,9782,8,1878272,1878144,2598,542,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7337,4891,9782,9,3756544,3756288,4933,990,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7337,4891,9782,10,7513088,7512576,9630,1774,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7661,5107,10214,8,1961216,1961088,2257,1674,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7661,5107,10214,9,3922432,3922176,4531,3405,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7661,5107,10214,10,7844864,7844352,9002,6694,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7985,5323,10646,8,2044160,2044032,1624,473,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7985,5323,10646,9,4088320,4088064,3156,899,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,7985,5323,10646,10,8176640,8176128,6180,1670,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8309,5539,11078,8,2127104,2126976,1448,979,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8309,5539,11078,9,4254208,4253952,2696,1780,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8309,5539,11078,10,8508416,8507904,5301,3523,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8633,5755,11510,8,2210048,2209920,1168,647,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8633,5755,11510,9,4420096,4419840,2258,1165,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8633,5755,11510,10,8840192,8839680,4538,2284,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8957,5971,11942,8,2292992,2292864,1781,303,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8957,5971,11942,9,4585984,4585728,3379,565,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,8957,5971,11942,10,9171968,9171456,8788,1253,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9281,6187,12374,8,2375936,2375808,1349,609,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9281,6187,12374,9,4751872,4751616,2621,1203,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9281,6187,12374,10,9503744,9503232,4760,2180,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9605,6403,12806,8,2458880,2458752,1459,591,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9605,6403,12806,9,4917760,4917504,3104,1331,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9605,6403,12806,10,9835520,9835008,5790,2456,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9929,6619,13238,8,2541824,2541696,3279,586,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9929,6619,13238,9,5083648,5083392,6197,1092,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,9929,6619,13238,10,10167296,10166784,11597,2002,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,10253,6835,13670,8,2624768,2624640,1570,707,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,10253,6835,13670,9,5249536,5249280,2978,1403,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,1,10253,6835,13670,10,10499072,10498560,5918,2959,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,317,211,422,8,81152,81024,1548,1317,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,317,211,422,9,162304,162048,3053,2612,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,317,211,422,10,324608,324096,6548,5384,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,641,427,854,8,164096,163968,3172,2418,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,641,427,854,9,328192,327936,6796,5435,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,641,427,854,10,656384,655872,12955,10323,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,965,643,1286,8,247040,246912,1583,1156,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,965,643,1286,9,494080,493824,3253,2310,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,965,643,1286,10,988160,987648,6436,4364,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1289,859,1718,8,329984,329856,1879,1588,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1289,859,1718,9,659968,659712,4426,3762,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1289,859,1718,10,1319936,1319424,8913,7692,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1613,1075,2150,8,412928,412800,3336,3065,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1613,1075,2150,9,825856,825600,6925,6421,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1613,1075,2150,10,1651712,1651200,14297,13185,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1937,1291,2582,8,495872,495744,4760,4374,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1937,1291,2582,9,991744,991488,10004,9256,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,1937,1291,2582,10,1983488,1982976,21043,19624,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2261,1507,3014,8,578816,578688,1914,1542,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2261,1507,3014,9,1157632,1157376,3520,2850,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2261,1507,3014,10,2315264,2314752,6782,5576,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2585,1723,3446,8,661760,661632,1487,979,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2585,1723,3446,9,1323520,1323264,2844,1862,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2585,1723,3446,10,2647040,2646528,5611,3515,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2909,1939,3878,8,744704,744576,2235,1679,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2909,1939,3878,9,1489408,1489152,4433,3393,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,2909,1939,3878,10,2978816,2978304,8513,6483,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3233,2155,4310,8,827648,827520,1813,1432,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3233,2155,4310,9,1655296,1655040,3470,2720,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3233,2155,4310,10,3310592,3310080,6665,5306,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3557,2371,4742,8,910592,910464,2649,2001,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3557,2371,4742,9,1821184,1820928,5368,4177,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3557,2371,4742,10,3642368,3641856,11652,9440,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3881,2587,5174,8,993536,993408,2695,2273,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3881,2587,5174,9,1987072,1986816,5605,4813,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,3881,2587,5174,10,3974144,3973632,11193,9281,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4205,2803,5606,8,1076480,1076352,1289,981,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4205,2803,5606,9,2152960,2152704,2534,1984,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4205,2803,5606,10,4305920,4305408,5121,3968,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4529,3019,6038,8,1159424,1159296,12944,12576,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4529,3019,6038,9,2318848,2318592,24957,24281,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4529,3019,6038,10,4637696,4637184,48531,46985,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4853,3235,6470,8,1242368,1242240,6037,5654,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4853,3235,6470,9,2484736,2484480,11901,11188,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,4853,3235,6470,10,4969472,4968960,28568,27155,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,5177,3451,6902,8,1325312,1325184,2131,1580,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,5177,3451,6902,9,2650624,2650368,4251,3253,True,True,True,True,True,True,True,True
