source_id,source,channel,child_mod3,target_id,target,weight_decimal,weight_formula,memberwise_precedent
443,d5:r147:peven:b2,retarded,,308,d5:r102:peven:b2,0.308641975308642,rho_star^(-2),retarded core
444,d5:r148:podd:b0,retarded,,320,d5:r106:peven:b2,0.308641975308642,rho_star^(-2),retarded core
445,d5:r148:peven:b1,retarded,,320,d5:r106:peven:b2,0.308641975308642,rho_star^(-2),retarded core
446,d5:r148:peven:b2,retarded,,320,d5:r106:peven:b2,0.308641975308642,rho_star^(-2),retarded core
447,d5:r149:podd:b0,retarded,,332,d5:r110:peven:b2,0.308641975308642,rho_star^(-2),retarded core
448,d5:r149:peven:b1,retarded,,332,d5:r110:peven:b2,0.308641975308642,rho_star^(-2),retarded core
449,d5:r149:peven:b2,retarded,,332,d5:r110:peven:b2,0.308641975308642,rho_star^(-2),retarded core
450,d5:r150:podd:b0,retarded,,344,d5:r114:peven:b2,0.308641975308642,rho_star^(-2),retarded core
451,d5:r150:peven:b1,retarded,,344,d5:r114:peven:b2,0.308641975308642,rho_star^(-2),retarded core
452,d5:r150:peven:b2,retarded,,344,d5:r114:peven:b2,0.308641975308642,rho_star^(-2),retarded core
453,d5:r151:podd:b0,retarded,,356,d5:r118:peven:b2,0.308641975308642,rho_star^(-2),retarded core
454,d5:r151:peven:b1,retarded,,356,d5:r118:peven:b2,0.308641975308642,rho_star^(-2),retarded core
455,d5:r151:peven:b2,retarded,,356,d5:r118:peven:b2,0.308641975308642,rho_star^(-2),retarded core
456,d5:r152:podd:b0,retarded,,368,d5:r122:peven:b2,0.308641975308642,rho_star^(-2),retarded core
456,d5:r152:podd:b0,advanced_direct_c2,2,303,d5:r101:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
457,d5:r152:peven:b1,retarded,,368,d5:r122:peven:b2,0.308641975308642,rho_star^(-2),retarded core
457,d5:r152:peven:b1,advanced_direct_c2,2,303,d5:r101:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
458,d5:r152:peven:b2,retarded,,368,d5:r122:peven:b2,0.308641975308642,rho_star^(-2),retarded core
458,d5:r152:peven:b2,advanced_direct_c2,2,303,d5:r101:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
459,d5:r153:podd:b0,retarded,,380,d5:r126:peven:b2,0.308641975308642,rho_star^(-2),retarded core
460,d5:r153:peven:b1,retarded,,380,d5:r126:peven:b2,0.308641975308642,rho_star^(-2),retarded core
461,d5:r153:peven:b2,retarded,,380,d5:r126:peven:b2,0.308641975308642,rho_star^(-2),retarded core
462,d5:r154:podd:b0,retarded,,392,d5:r130:peven:b2,0.308641975308642,rho_star^(-2),retarded core
463,d5:r154:peven:b1,retarded,,392,d5:r130:peven:b2,0.308641975308642,rho_star^(-2),retarded core
464,d5:r154:peven:b2,retarded,,392,d5:r130:peven:b2,0.308641975308642,rho_star^(-2),retarded core
465,d5:r155:podd:b0,retarded,,404,d5:r134:peven:b2,0.308641975308642,rho_star^(-2),retarded core
465,d5:r155:podd:b0,advanced_parity_lift_c1,1,619,d5:r206:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
466,d5:r155:peven:b1,retarded,,404,d5:r134:peven:b2,0.308641975308642,rho_star^(-2),retarded core
466,d5:r155:peven:b1,advanced_parity_lift_c1,1,619,d5:r206:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
467,d5:r155:peven:b2,retarded,,404,d5:r134:peven:b2,0.308641975308642,rho_star^(-2),retarded core
467,d5:r155:peven:b2,advanced_parity_lift_c1,1,619,d5:r206:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
468,d5:r156:podd:b0,retarded,,416,d5:r138:peven:b2,0.308641975308642,rho_star^(-2),retarded core
469,d5:r156:peven:b1,retarded,,416,d5:r138:peven:b2,0.308641975308642,rho_star^(-2),retarded core
470,d5:r156:peven:b2,retarded,,416,d5:r138:peven:b2,0.308641975308642,rho_star^(-2),retarded core
471,d5:r157:podd:b0,retarded,,428,d5:r142:peven:b2,0.308641975308642,rho_star^(-2),retarded core
472,d5:r157:peven:b1,retarded,,428,d5:r142:peven:b2,0.308641975308642,rho_star^(-2),retarded core
473,d5:r157:peven:b2,retarded,,428,d5:r142:peven:b2,0.308641975308642,rho_star^(-2),retarded core
474,d5:r158:podd:b0,retarded,,440,d5:r146:peven:b2,0.308641975308642,rho_star^(-2),retarded core
475,d5:r158:peven:b1,retarded,,440,d5:r146:peven:b2,0.308641975308642,rho_star^(-2),retarded core
476,d5:r158:peven:b2,retarded,,440,d5:r146:peven:b2,0.308641975308642,rho_star^(-2),retarded core
477,d5:r159:podd:b0,retarded,,452,d5:r150:peven:b2,0.308641975308642,rho_star^(-2),retarded core
478,d5:r159:peven:b1,retarded,,452,d5:r150:peven:b2,0.308641975308642,rho_star^(-2),retarded core
479,d5:r159:peven:b2,retarded,,452,d5:r150:peven:b2,0.308641975308642,rho_star^(-2),retarded core
480,d5:r160:podd:b0,retarded,,464,d5:r154:peven:b2,0.308641975308642,rho_star^(-2),retarded core
481,d5:r160:peven:b1,retarded,,464,d5:r154:peven:b2,0.308641975308642,rho_star^(-2),retarded core
482,d5:r160:peven:b2,retarded,,464,d5:r154:peven:b2,0.308641975308642,rho_star^(-2),retarded core
483,d5:r161:podd:b0,retarded,,476,d5:r158:peven:b2,0.308641975308642,rho_star^(-2),retarded core
483,d5:r161:podd:b0,advanced_direct_c2,2,321,d5:r107:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
484,d5:r161:peven:b1,retarded,,476,d5:r158:peven:b2,0.308641975308642,rho_star^(-2),retarded core
484,d5:r161:peven:b1,advanced_direct_c2,2,321,d5:r107:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
485,d5:r161:peven:b2,retarded,,476,d5:r158:peven:b2,0.308641975308642,rho_star^(-2),retarded core
485,d5:r161:peven:b2,advanced_direct_c2,2,321,d5:r107:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
486,d5:r162:podd:b0,retarded,,488,d5:r162:peven:b2,0.308641975308642,rho_star^(-2),retarded core
487,d5:r162:peven:b1,retarded,,488,d5:r162:peven:b2,0.308641975308642,rho_star^(-2),retarded core
488,d5:r162:peven:b2,retarded,,488,d5:r162:peven:b2,0.308641975308642,rho_star^(-2),retarded core
489,d5:r163:podd:b0,retarded,,500,d5:r166:peven:b2,0.308641975308642,rho_star^(-2),retarded core
490,d5:r163:peven:b1,retarded,,500,d5:r166:peven:b2,0.308641975308642,rho_star^(-2),retarded core
491,d5:r163:peven:b2,retarded,,500,d5:r166:peven:b2,0.308641975308642,rho_star^(-2),retarded core
492,d5:r164:podd:b0,retarded,,512,d5:r170:peven:b2,0.308641975308642,rho_star^(-2),retarded core
492,d5:r164:podd:b0,advanced_parity_lift_c1,1,655,d5:r218:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
493,d5:r164:peven:b1,retarded,,512,d5:r170:peven:b2,0.308641975308642,rho_star^(-2),retarded core
493,d5:r164:peven:b1,advanced_parity_lift_c1,1,655,d5:r218:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
494,d5:r164:peven:b2,retarded,,512,d5:r170:peven:b2,0.308641975308642,rho_star^(-2),retarded core
494,d5:r164:peven:b2,advanced_parity_lift_c1,1,655,d5:r218:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
495,d5:r165:podd:b0,retarded,,524,d5:r174:peven:b2,0.308641975308642,rho_star^(-2),retarded core
496,d5:r165:peven:b1,retarded,,524,d5:r174:peven:b2,0.308641975308642,rho_star^(-2),retarded core
497,d5:r165:peven:b2,retarded,,524,d5:r174:peven:b2,0.308641975308642,rho_star^(-2),retarded core
498,d5:r166:podd:b0,retarded,,536,d5:r178:peven:b2,0.308641975308642,rho_star^(-2),retarded core
499,d5:r166:peven:b1,retarded,,536,d5:r178:peven:b2,0.308641975308642,rho_star^(-2),retarded core
500,d5:r166:peven:b2,retarded,,536,d5:r178:peven:b2,0.308641975308642,rho_star^(-2),retarded core
501,d5:r167:podd:b0,retarded,,548,d5:r182:peven:b2,0.308641975308642,rho_star^(-2),retarded core
502,d5:r167:peven:b1,retarded,,548,d5:r182:peven:b2,0.308641975308642,rho_star^(-2),retarded core
503,d5:r167:peven:b2,retarded,,548,d5:r182:peven:b2,0.308641975308642,rho_star^(-2),retarded core
504,d5:r168:podd:b0,retarded,,560,d5:r186:peven:b2,0.308641975308642,rho_star^(-2),retarded core
505,d5:r168:peven:b1,retarded,,560,d5:r186:peven:b2,0.308641975308642,rho_star^(-2),retarded core
506,d5:r168:peven:b2,retarded,,560,d5:r186:peven:b2,0.308641975308642,rho_star^(-2),retarded core
507,d5:r169:podd:b0,retarded,,572,d5:r190:peven:b2,0.308641975308642,rho_star^(-2),retarded core
508,d5:r169:peven:b1,retarded,,572,d5:r190:peven:b2,0.308641975308642,rho_star^(-2),retarded core
509,d5:r169:peven:b2,retarded,,572,d5:r190:peven:b2,0.308641975308642,rho_star^(-2),retarded core
510,d5:r170:podd:b0,retarded,,584,d5:r194:peven:b2,0.308641975308642,rho_star^(-2),retarded core
510,d5:r170:podd:b0,advanced_direct_c2,2,339,d5:r113:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
511,d5:r170:peven:b1,retarded,,584,d5:r194:peven:b2,0.308641975308642,rho_star^(-2),retarded core
511,d5:r170:peven:b1,advanced_direct_c2,2,339,d5:r113:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
512,d5:r170:peven:b2,retarded,,584,d5:r194:peven:b2,0.308641975308642,rho_star^(-2),retarded core
512,d5:r170:peven:b2,advanced_direct_c2,2,339,d5:r113:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
513,d5:r171:podd:b0,retarded,,596,d5:r198:peven:b2,0.308641975308642,rho_star^(-2),retarded core
514,d5:r171:peven:b1,retarded,,596,d5:r198:peven:b2,0.308641975308642,rho_star^(-2),retarded core
515,d5:r171:peven:b2,retarded,,596,d5:r198:peven:b2,0.308641975308642,rho_star^(-2),retarded core
516,d5:r172:podd:b0,retarded,,608,d5:r202:peven:b2,0.308641975308642,rho_star^(-2),retarded core
517,d5:r172:peven:b1,retarded,,608,d5:r202:peven:b2,0.308641975308642,rho_star^(-2),retarded core
518,d5:r172:peven:b2,retarded,,608,d5:r202:peven:b2,0.308641975308642,rho_star^(-2),retarded core
519,d5:r173:podd:b0,retarded,,620,d5:r206:peven:b2,0.308641975308642,rho_star^(-2),retarded core
519,d5:r173:podd:b0,advanced_parity_lift_c1,1,691,d5:r230:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
520,d5:r173:peven:b1,retarded,,620,d5:r206:peven:b2,0.308641975308642,rho_star^(-2),retarded core
520,d5:r173:peven:b1,advanced_parity_lift_c1,1,691,d5:r230:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
521,d5:r173:peven:b2,retarded,,620,d5:r206:peven:b2,0.308641975308642,rho_star^(-2),retarded core
521,d5:r173:peven:b2,advanced_parity_lift_c1,1,691,d5:r230:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
522,d5:r174:podd:b0,retarded,,632,d5:r210:peven:b2,0.308641975308642,rho_star^(-2),retarded core
523,d5:r174:peven:b1,retarded,,632,d5:r210:peven:b2,0.308641975308642,rho_star^(-2),retarded core
524,d5:r174:peven:b2,retarded,,632,d5:r210:peven:b2,0.308641975308642,rho_star^(-2),retarded core
525,d5:r175:podd:b0,retarded,,644,d5:r214:peven:b2,0.308641975308642,rho_star^(-2),retarded core
526,d5:r175:peven:b1,retarded,,644,d5:r214:peven:b2,0.308641975308642,rho_star^(-2),retarded core
527,d5:r175:peven:b2,retarded,,644,d5:r214:peven:b2,0.308641975308642,rho_star^(-2),retarded core
528,d5:r176:podd:b0,retarded,,656,d5:r218:peven:b2,0.308641975308642,rho_star^(-2),retarded core
529,d5:r176:peven:b1,retarded,,656,d5:r218:peven:b2,0.308641975308642,rho_star^(-2),retarded core
530,d5:r176:peven:b2,retarded,,656,d5:r218:peven:b2,0.308641975308642,rho_star^(-2),retarded core
531,d5:r177:podd:b0,retarded,,668,d5:r222:peven:b2,0.308641975308642,rho_star^(-2),retarded core
532,d5:r177:peven:b1,retarded,,668,d5:r222:peven:b2,0.308641975308642,rho_star^(-2),retarded core
533,d5:r177:peven:b2,retarded,,668,d5:r222:peven:b2,0.308641975308642,rho_star^(-2),retarded core
534,d5:r178:podd:b0,retarded,,680,d5:r226:peven:b2,0.308641975308642,rho_star^(-2),retarded core
535,d5:r178:peven:b1,retarded,,680,d5:r226:peven:b2,0.308641975308642,rho_star^(-2),retarded core
536,d5:r178:peven:b2,retarded,,680,d5:r226:peven:b2,0.308641975308642,rho_star^(-2),retarded core
537,d5:r179:podd:b0,retarded,,692,d5:r230:peven:b2,0.308641975308642,rho_star^(-2),retarded core
537,d5:r179:podd:b0,advanced_direct_c2,2,357,d5:r119:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
538,d5:r179:peven:b1,retarded,,692,d5:r230:peven:b2,0.308641975308642,rho_star^(-2),retarded core
538,d5:r179:peven:b1,advanced_direct_c2,2,357,d5:r119:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
539,d5:r179:peven:b2,retarded,,692,d5:r230:peven:b2,0.308641975308642,rho_star^(-2),retarded core
539,d5:r179:peven:b2,advanced_direct_c2,2,357,d5:r119:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
540,d5:r180:podd:b0,retarded,,704,d5:r234:peven:b2,0.308641975308642,rho_star^(-2),retarded core
541,d5:r180:peven:b1,retarded,,704,d5:r234:peven:b2,0.308641975308642,rho_star^(-2),retarded core
542,d5:r180:peven:b2,retarded,,704,d5:r234:peven:b2,0.308641975308642,rho_star^(-2),retarded core
543,d5:r181:podd:b0,retarded,,716,d5:r238:peven:b2,0.308641975308642,rho_star^(-2),retarded core
544,d5:r181:peven:b1,retarded,,716,d5:r238:peven:b2,0.308641975308642,rho_star^(-2),retarded core
545,d5:r181:peven:b2,retarded,,716,d5:r238:peven:b2,0.308641975308642,rho_star^(-2),retarded core
546,d5:r182:podd:b0,retarded,,728,d5:r242:peven:b2,0.308641975308642,rho_star^(-2),retarded core
546,d5:r182:podd:b0,advanced_parity_lift_c1,1,727,d5:r242:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
547,d5:r182:peven:b1,retarded,,728,d5:r242:peven:b2,0.308641975308642,rho_star^(-2),retarded core
547,d5:r182:peven:b1,advanced_parity_lift_c1,1,727,d5:r242:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
548,d5:r182:peven:b2,retarded,,728,d5:r242:peven:b2,0.308641975308642,rho_star^(-2),retarded core
548,d5:r182:peven:b2,advanced_parity_lift_c1,1,727,d5:r242:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
549,d5:r183:podd:b0,retarded,,11,d5:r3:peven:b2,0.308641975308642,rho_star^(-2),retarded core
550,d5:r183:peven:b1,retarded,,11,d5:r3:peven:b2,0.308641975308642,rho_star^(-2),retarded core
551,d5:r183:peven:b2,retarded,,11,d5:r3:peven:b2,0.308641975308642,rho_star^(-2),retarded core
552,d5:r184:podd:b0,retarded,,23,d5:r7:peven:b2,0.308641975308642,rho_star^(-2),retarded core
553,d5:r184:peven:b1,retarded,,23,d5:r7:peven:b2,0.308641975308642,rho_star^(-2),retarded core
554,d5:r184:peven:b2,retarded,,23,d5:r7:peven:b2,0.308641975308642,rho_star^(-2),retarded core
555,d5:r185:podd:b0,retarded,,35,d5:r11:peven:b2,0.308641975308642,rho_star^(-2),retarded core
556,d5:r185:peven:b1,retarded,,35,d5:r11:peven:b2,0.308641975308642,rho_star^(-2),retarded core
557,d5:r185:peven:b2,retarded,,35,d5:r11:peven:b2,0.308641975308642,rho_star^(-2),retarded core
558,d5:r186:podd:b0,retarded,,47,d5:r15:peven:b2,0.308641975308642,rho_star^(-2),retarded core
559,d5:r186:peven:b1,retarded,,47,d5:r15:peven:b2,0.308641975308642,rho_star^(-2),retarded core
560,d5:r186:peven:b2,retarded,,47,d5:r15:peven:b2,0.308641975308642,rho_star^(-2),retarded core
561,d5:r187:podd:b0,retarded,,59,d5:r19:peven:b2,0.308641975308642,rho_star^(-2),retarded core
562,d5:r187:peven:b1,retarded,,59,d5:r19:peven:b2,0.308641975308642,rho_star^(-2),retarded core
563,d5:r187:peven:b2,retarded,,59,d5:r19:peven:b2,0.308641975308642,rho_star^(-2),retarded core
564,d5:r188:podd:b0,retarded,,71,d5:r23:peven:b2,0.308641975308642,rho_star^(-2),retarded core
564,d5:r188:podd:b0,advanced_direct_c2,2,375,d5:r125:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
565,d5:r188:peven:b1,retarded,,71,d5:r23:peven:b2,0.308641975308642,rho_star^(-2),retarded core
565,d5:r188:peven:b1,advanced_direct_c2,2,375,d5:r125:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
566,d5:r188:peven:b2,retarded,,71,d5:r23:peven:b2,0.308641975308642,rho_star^(-2),retarded core
566,d5:r188:peven:b2,advanced_direct_c2,2,375,d5:r125:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
567,d5:r189:podd:b0,retarded,,83,d5:r27:peven:b2,0.308641975308642,rho_star^(-2),retarded core
568,d5:r189:peven:b1,retarded,,83,d5:r27:peven:b2,0.308641975308642,rho_star^(-2),retarded core
569,d5:r189:peven:b2,retarded,,83,d5:r27:peven:b2,0.308641975308642,rho_star^(-2),retarded core
570,d5:r190:podd:b0,retarded,,95,d5:r31:peven:b2,0.308641975308642,rho_star^(-2),retarded core
571,d5:r190:peven:b1,retarded,,95,d5:r31:peven:b2,0.308641975308642,rho_star^(-2),retarded core
572,d5:r190:peven:b2,retarded,,95,d5:r31:peven:b2,0.308641975308642,rho_star^(-2),retarded core
573,d5:r191:podd:b0,retarded,,107,d5:r35:peven:b2,0.308641975308642,rho_star^(-2),retarded core
573,d5:r191:podd:b0,advanced_parity_lift_c1,1,34,d5:r11:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
574,d5:r191:peven:b1,retarded,,107,d5:r35:peven:b2,0.308641975308642,rho_star^(-2),retarded core
574,d5:r191:peven:b1,advanced_parity_lift_c1,1,34,d5:r11:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
575,d5:r191:peven:b2,retarded,,107,d5:r35:peven:b2,0.308641975308642,rho_star^(-2),retarded core
575,d5:r191:peven:b2,advanced_parity_lift_c1,1,34,d5:r11:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
576,d5:r192:podd:b0,retarded,,119,d5:r39:peven:b2,0.308641975308642,rho_star^(-2),retarded core
577,d5:r192:peven:b1,retarded,,119,d5:r39:peven:b2,0.308641975308642,rho_star^(-2),retarded core
578,d5:r192:peven:b2,retarded,,119,d5:r39:peven:b2,0.308641975308642,rho_star^(-2),retarded core
579,d5:r193:podd:b0,retarded,,131,d5:r43:peven:b2,0.308641975308642,rho_star^(-2),retarded core
580,d5:r193:peven:b1,retarded,,131,d5:r43:peven:b2,0.308641975308642,rho_star^(-2),retarded core
581,d5:r193:peven:b2,retarded,,131,d5:r43:peven:b2,0.308641975308642,rho_star^(-2),retarded core
582,d5:r194:podd:b0,retarded,,143,d5:r47:peven:b2,0.308641975308642,rho_star^(-2),retarded core
583,d5:r194:peven:b1,retarded,,143,d5:r47:peven:b2,0.308641975308642,rho_star^(-2),retarded core
584,d5:r194:peven:b2,retarded,,143,d5:r47:peven:b2,0.308641975308642,rho_star^(-2),retarded core
585,d5:r195:podd:b0,retarded,,155,d5:r51:peven:b2,0.308641975308642,rho_star^(-2),retarded core
586,d5:r195:peven:b1,retarded,,155,d5:r51:peven:b2,0.308641975308642,rho_star^(-2),retarded core
587,d5:r195:peven:b2,retarded,,155,d5:r51:peven:b2,0.308641975308642,rho_star^(-2),retarded core
588,d5:r196:podd:b0,retarded,,167,d5:r55:peven:b2,0.308641975308642,rho_star^(-2),retarded core
589,d5:r196:peven:b1,retarded,,167,d5:r55:peven:b2,0.308641975308642,rho_star^(-2),retarded core
590,d5:r196:peven:b2,retarded,,167,d5:r55:peven:b2,0.308641975308642,rho_star^(-2),retarded core
591,d5:r197:podd:b0,retarded,,179,d5:r59:peven:b2,0.308641975308642,rho_star^(-2),retarded core
591,d5:r197:podd:b0,advanced_direct_c2,2,393,d5:r131:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
592,d5:r197:peven:b1,retarded,,179,d5:r59:peven:b2,0.308641975308642,rho_star^(-2),retarded core
592,d5:r197:peven:b1,advanced_direct_c2,2,393,d5:r131:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
593,d5:r197:peven:b2,retarded,,179,d5:r59:peven:b2,0.308641975308642,rho_star^(-2),retarded core
593,d5:r197:peven:b2,advanced_direct_c2,2,393,d5:r131:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
594,d5:r198:podd:b0,retarded,,191,d5:r63:peven:b2,0.308641975308642,rho_star^(-2),retarded core
595,d5:r198:peven:b1,retarded,,191,d5:r63:peven:b2,0.308641975308642,rho_star^(-2),retarded core
596,d5:r198:peven:b2,retarded,,191,d5:r63:peven:b2,0.308641975308642,rho_star^(-2),retarded core
597,d5:r199:podd:b0,retarded,,203,d5:r67:peven:b2,0.308641975308642,rho_star^(-2),retarded core
598,d5:r199:peven:b1,retarded,,203,d5:r67:peven:b2,0.308641975308642,rho_star^(-2),retarded core
599,d5:r199:peven:b2,retarded,,203,d5:r67:peven:b2,0.308641975308642,rho_star^(-2),retarded core
600,d5:r200:podd:b0,retarded,,215,d5:r71:peven:b2,0.308641975308642,rho_star^(-2),retarded core
600,d5:r200:podd:b0,advanced_parity_lift_c1,1,70,d5:r23:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
601,d5:r200:peven:b1,retarded,,215,d5:r71:peven:b2,0.308641975308642,rho_star^(-2),retarded core
601,d5:r200:peven:b1,advanced_parity_lift_c1,1,70,d5:r23:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
602,d5:r200:peven:b2,retarded,,215,d5:r71:peven:b2,0.308641975308642,rho_star^(-2),retarded core
602,d5:r200:peven:b2,advanced_parity_lift_c1,1,70,d5:r23:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
603,d5:r201:podd:b0,retarded,,227,d5:r75:peven:b2,0.308641975308642,rho_star^(-2),retarded core
604,d5:r201:peven:b1,retarded,,227,d5:r75:peven:b2,0.308641975308642,rho_star^(-2),retarded core
605,d5:r201:peven:b2,retarded,,227,d5:r75:peven:b2,0.308641975308642,rho_star^(-2),retarded core
606,d5:r202:podd:b0,retarded,,239,d5:r79:peven:b2,0.308641975308642,rho_star^(-2),retarded core
607,d5:r202:peven:b1,retarded,,239,d5:r79:peven:b2,0.308641975308642,rho_star^(-2),retarded core
608,d5:r202:peven:b2,retarded,,239,d5:r79:peven:b2,0.308641975308642,rho_star^(-2),retarded core
609,d5:r203:podd:b0,retarded,,251,d5:r83:peven:b2,0.308641975308642,rho_star^(-2),retarded core
610,d5:r203:peven:b1,retarded,,251,d5:r83:peven:b2,0.308641975308642,rho_star^(-2),retarded core
611,d5:r203:peven:b2,retarded,,251,d5:r83:peven:b2,0.308641975308642,rho_star^(-2),retarded core
612,d5:r204:podd:b0,retarded,,263,d5:r87:peven:b2,0.308641975308642,rho_star^(-2),retarded core
613,d5:r204:peven:b1,retarded,,263,d5:r87:peven:b2,0.308641975308642,rho_star^(-2),retarded core
614,d5:r204:peven:b2,retarded,,263,d5:r87:peven:b2,0.308641975308642,rho_star^(-2),retarded core
615,d5:r205:podd:b0,retarded,,275,d5:r91:peven:b2,0.308641975308642,rho_star^(-2),retarded core
616,d5:r205:peven:b1,retarded,,275,d5:r91:peven:b2,0.308641975308642,rho_star^(-2),retarded core
617,d5:r205:peven:b2,retarded,,275,d5:r91:peven:b2,0.308641975308642,rho_star^(-2),retarded core
618,d5:r206:podd:b0,retarded,,287,d5:r95:peven:b2,0.308641975308642,rho_star^(-2),retarded core
618,d5:r206:podd:b0,advanced_direct_c2,2,411,d5:r137:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
619,d5:r206:peven:b1,retarded,,287,d5:r95:peven:b2,0.308641975308642,rho_star^(-2),retarded core
619,d5:r206:peven:b1,advanced_direct_c2,2,411,d5:r137:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
620,d5:r206:peven:b2,retarded,,287,d5:r95:peven:b2,0.308641975308642,rho_star^(-2),retarded core
620,d5:r206:peven:b2,advanced_direct_c2,2,411,d5:r137:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
621,d5:r207:podd:b0,retarded,,299,d5:r99:peven:b2,0.308641975308642,rho_star^(-2),retarded core
622,d5:r207:peven:b1,retarded,,299,d5:r99:peven:b2,0.308641975308642,rho_star^(-2),retarded core
623,d5:r207:peven:b2,retarded,,299,d5:r99:peven:b2,0.308641975308642,rho_star^(-2),retarded core
624,d5:r208:podd:b0,retarded,,311,d5:r103:peven:b2,0.308641975308642,rho_star^(-2),retarded core
625,d5:r208:peven:b1,retarded,,311,d5:r103:peven:b2,0.308641975308642,rho_star^(-2),retarded core
626,d5:r208:peven:b2,retarded,,311,d5:r103:peven:b2,0.308641975308642,rho_star^(-2),retarded core
627,d5:r209:podd:b0,retarded,,323,d5:r107:peven:b2,0.308641975308642,rho_star^(-2),retarded core
627,d5:r209:podd:b0,advanced_parity_lift_c1,1,106,d5:r35:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
628,d5:r209:peven:b1,retarded,,323,d5:r107:peven:b2,0.308641975308642,rho_star^(-2),retarded core
628,d5:r209:peven:b1,advanced_parity_lift_c1,1,106,d5:r35:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
629,d5:r209:peven:b2,retarded,,323,d5:r107:peven:b2,0.308641975308642,rho_star^(-2),retarded core
629,d5:r209:peven:b2,advanced_parity_lift_c1,1,106,d5:r35:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
630,d5:r210:podd:b0,retarded,,335,d5:r111:peven:b2,0.308641975308642,rho_star^(-2),retarded core
631,d5:r210:peven:b1,retarded,,335,d5:r111:peven:b2,0.308641975308642,rho_star^(-2),retarded core
632,d5:r210:peven:b2,retarded,,335,d5:r111:peven:b2,0.308641975308642,rho_star^(-2),retarded core
633,d5:r211:podd:b0,retarded,,347,d5:r115:peven:b2,0.308641975308642,rho_star^(-2),retarded core
634,d5:r211:peven:b1,retarded,,347,d5:r115:peven:b2,0.308641975308642,rho_star^(-2),retarded core
635,d5:r211:peven:b2,retarded,,347,d5:r115:peven:b2,0.308641975308642,rho_star^(-2),retarded core
