a,c,x,qAdv,xAdv,target_count,retarded_count,advanced_full_count,advanced_window_count,e5_numerator,e5_gap,deterministic_atom_gap,advanced_window_gap,closure_percent,partition_ok,pairwise_disjoint_ok,advanced_subset_ok,gap_identity_ok,route_hooks_ok,window_hooks_ok,all_hooks_ok,target_sha256,retarded_sha256,advanced_full_sha256,advanced_window_sha256,advanced_boundary_examples
989,659,4050944,2048,4048896,31057,586,30469,30469,31056,1,1,0,99.996780114,yes,yes,yes,yes,yes,yes,yes,28bcfe213b8772ba1844c2fdebb9b7c53f05d0d7378103ac40e5b54af285e92e,1905d34cc93608022201d53213a2c10b2ff1b53d68df58983580fcc094795018,16e5b61a12d9350382a77f5c42fefc9078f332006cfad2e15cfd35b427cde730,16e5b61a12d9350382a77f5c42fefc9078f332006cfad2e15cfd35b427cde730,
998,665,4087808,2048,4085760,42802,1289,41511,41511,42801,1,1,0,99.997663661,yes,yes,yes,yes,yes,yes,yes,c7e1008faff4e0ce9010f16279c75427dfb2763f008f126bc77d42288cdd2cef,8c3c8f0a87eadb32f7e10d7abe95858a7748fb111eda1e7effdf61ad2d497e10,b16dc77906cfc2d2f53033034795e8c54177b532a261dad4c14a29b16c78bc34,b16dc77906cfc2d2f53033034795e8c54177b532a261dad4c14a29b16c78bc34,
1007,671,4124672,2048,4122624,5541,1441,4098,4098,5540,1,1,0,99.981952716,yes,yes,yes,yes,yes,yes,yes,2bad10445a5d5abf1f89505dca0570d5fa91ca1c286761e8957265f0bd57fb9a,42afaac4b93b8876d28d4f498461bc097160b0dc8f9fe9fd1e0c89b45dec830b,8853996c4e8e0a671a6c07e9e7f9fa1372d2ecc3ae506fcba230f5b7a24a7623,8853996c4e8e0a671a6c07e9e7f9fa1372d2ecc3ae506fcba230f5b7a24a7623,
1016,677,4161536,2048,4159488,19213,2879,16332,16332,19212,1,1,0,99.994795191,yes,yes,yes,yes,yes,yes,yes,9df608468355c11f4c0423a405507665b0eb7b5bc703e9f48fcb1d10bf4a65b0,022a1fc69f07f53abc822133ccb00d5402ffa2bd7960ec910f2ffbc50e358b4d,160b294394ade89415418972c75df362daa9208d8e1ebaf0bed75a03c9aec5a8,160b294394ade89415418972c75df362daa9208d8e1ebaf0bed75a03c9aec5a8,
1025,683,4198400,2048,4196352,30649,1310,29337,29337,30648,1,1,0,99.996737251,yes,yes,yes,yes,yes,yes,yes,1fd167b706dd381f38d0cb161d43f3871c8f914ace8a2dd06acb9e30e99b83a6,f753e2a895402d2e9ef273a3a5c9d67801d581939ca3e347bf96ac4bd270fb52,c8d6f0a98f76f6d370bf57fb464e3ee2b626e3b412f946bad0c729e5198e151a,c8d6f0a98f76f6d370bf57fb464e3ee2b626e3b412f946bad0c729e5198e151a,
1034,689,4235264,2048,4233216,25891,2625,23264,23264,25890,1,1,0,99.996137654,yes,yes,yes,yes,yes,yes,yes,e9ad75054694034c5306a971d5050c68ecf8bc86a415fa8fb5b52f305fa0ba68,ab1dc538359db95c93fed445c0cf213d47292c191e6a586e6736337d9b68e1da,4a06d7d41c98797ba4476597b2478fe5cee59a83d47ba79711e70910519d3c5d,4a06d7d41c98797ba4476597b2478fe5cee59a83d47ba79711e70910519d3c5d,
1043,695,4272128,2048,4270080,63539,2441,61096,61096,63538,1,1,0,99.998426163,yes,yes,yes,yes,yes,yes,yes,8093f32c98b069d13f54c3e5d5dd021216a1713139ccf4a82eb3a7c17f77f580,efeefa1569aeeb175f098ed8ae13efdf7511713920888f505c995ddb417a5aec,555005c445c9080c06052a2e707f9fc895940d8c79d604580080316e5b52a273,555005c445c9080c06052a2e707f9fc895940d8c79d604580080316e5b52a273,
1052,701,4308992,2048,4306944,25205,1135,24068,24068,25204,1,1,0,99.996032533,yes,yes,yes,yes,yes,yes,yes,cf2cca686b8e2bb6bba2c2b688942d9674b9e8d0e7c94f3448a7614d669f0127,724b024c64c672316e9b6580fa7520a70c4773117c017adddcbbb53867894121,e914e331f9a1e1083332a11d7f4c51d1b480f46e2ab8c019e6d8c39e037c9cde,e914e331f9a1e1083332a11d7f4c51d1b480f46e2ab8c019e6d8c39e037c9cde,
1061,707,4345856,2048,4343808,11705,2017,9686,9686,11704,1,1,0,99.991456642,yes,yes,yes,yes,yes,yes,yes,5b75fb80853dc656287cd7f1f4e2fac73b8f8e49a73eb43e0f01ff85d60aff17,38303743ddab2c862e040166b1faf277b070e6bb3b324031656973260295f33d,67acb7186a9ca835d33621b459a0fab480ff7e21d9e4f85bfb9c0a057faf21b3,67acb7186a9ca835d33621b459a0fab480ff7e21d9e4f85bfb9c0a057faf21b3,
1070,713,4382720,2048,4380672,24185,2316,21867,21867,24184,1,1,0,99.995865206,yes,yes,yes,yes,yes,yes,yes,ec91c49061d2434c47254bb41e6b7a819d22638299571357df7965d6669cdcb5,f863fa0ae1b813830354bb7956689568f43670315be619d2c7d3c30e645c4f43,9497b408d158a79cfa1bf50954140460aa095771e9a10c938b6f1ecb80ce3fba,9497b408d158a79cfa1bf50954140460aa095771e9a10c938b6f1ecb80ce3fba,
1079,719,4419584,2048,4417536,954140,594,953544,953416,954011,129,1,128,99.986479971,yes,yes,yes,yes,yes,yes,yes,171454b737c03969e7ee2647e5743c7c7d243f1e96913e66e01549541e4f292a,0a82f3327f592e549533168cfa25f066b966d463b1044e0e4d5106358c958911,3edcbbaab039232754bb85ca3d2c4e6c2111caf38d8ab0e056589eb450abb4ff,f0def8e2c31a62276cd5360385465dbb90a611a4592c3774974338bb661b7028,1309303 1309431 1745737 1963851 1963875 1963955 1964067 1964107 1964147 1964179 2327649 2618606
1088,725,4456448,2048,4454400,8564,3832,4730,4730,8563,1,1,0,99.988323213,yes,yes,yes,yes,yes,yes,yes,f1a47324df66a44efd57440473389b13e273ff1bb5a45bf755ede4dae9a3391d,2c39b80256a8dfbbb731f6a0ddcd418ae016508869c3dda72d40ff77ada5437b,297bce14e8d516d13506f8620cfcf88cb7cc3439c0e57ec1b7b74387daaffd52,297bce14e8d516d13506f8620cfcf88cb7cc3439c0e57ec1b7b74387daaffd52,
1097,731,4493312,2048,4491264,35408,1155,34251,34251,35407,1,1,0,99.997175779,yes,yes,yes,yes,yes,yes,yes,f7ca19da57a8a25fa1171abe7160a12f0dc97109550ff3139f7f7927fcf265ac,321a62515475de0bda93e0df6135ff139775b627bbe89376ef42738388b12649,fee474bae6a2704192e51091d637b47b2dfd9e34859ccfd7b8abce99c5faedff,fee474bae6a2704192e51091d637b47b2dfd9e34859ccfd7b8abce99c5faedff,
1106,737,4530176,2048,4528128,17885,1135,16748,16748,17884,1,1,0,99.994408722,yes,yes,yes,yes,yes,yes,yes,2daf018c718911e70c8b6d2210010e9e491807d5352792f8931f701e5a66efba,63ae67ca3d882059a730cf989f4cb6e45da71a692935a0ec8fd8823e313005f3,e9e94d4e36227a3dd3b002fc37d55be72da9fbf9d7f484ccb2a84f956a948347,e9e94d4e36227a3dd3b002fc37d55be72da9fbf9d7f484ccb2a84f956a948347,
1115,743,4567040,2048,4564992,11740,3314,8424,8424,11739,1,1,0,99.991482112,yes,yes,yes,yes,yes,yes,yes,5fad9c1c2a94e421c149025f7998556ad4556e8ce6c5408ba5d4980c3b254705,1b45f821437ef8c785b2984a765d30c0d4824e1491c14c23b4804c66812103ff,e8a55e77a89bf375ea2ec6d491bbb3e417d7d0786019d0d2dd8d72c7ca5093ba,e8a55e77a89bf375ea2ec6d491bbb3e417d7d0786019d0d2dd8d72c7ca5093ba,
1124,749,4603904,2048,4601856,58097,1362,56733,56733,58096,1,1,0,99.998278741,yes,yes,yes,yes,yes,yes,yes,9d48bd2505386a23fb51d480af223358839da0652828a1ee33d9d0a030b0ddfe,3b0a6a24362c3691103130c7c96accb82df2fdf2451248d4e9f97352a5f71a8a,5081325dadff46afb2a1168175e18805e63774df1129c558f63ba2dc64a5405c,5081325dadff46afb2a1168175e18805e63774df1129c558f63ba2dc64a5405c,
1133,755,4640768,2048,4638720,43539,820,42717,42717,43538,1,1,0,99.997703209,yes,yes,yes,yes,yes,yes,yes,edc07b542d99e4db357fb9588b7c8e2bc92cf3d534803c536d1ae5be483f7635,0439d9e8149a1ea93fffd28a64cfae48de406db7b6992cf5ab2be61a00aaed70,940ad81b01c1e073b0f99f67d4618fd56b775662037057444fb5e06c5b31295c,940ad81b01c1e073b0f99f67d4618fd56b775662037057444fb5e06c5b31295c,
1142,761,4677632,2048,4675584,7802,1558,6242,6242,7801,1,1,0,99.987182774,yes,yes,yes,yes,yes,yes,yes,d2429168592676b9b3e24474101303fb435bc8edde12974a3e8bd5dafffed2b1,4679a09face6a8ab4ce1c50117696143060094f48db62a5fde7ce1c11105759b,60dbcd9b6785d606957b1c7889485cab42911a933057ba43fdf1e721c851aec3,60dbcd9b6785d606957b1c7889485cab42911a933057ba43fdf1e721c851aec3,
1151,767,4714496,2048,4712448,68240,665,67573,67573,68239,1,1,0,99.998534584,yes,yes,yes,yes,yes,yes,yes,5b0f848bcac12ab4a5f34d259527a4df4f1b08e60e1e81f7afc4315e4fb2986a,29de27e1fb85c0097ecb37394ff06e446b65effbf317c8933546045ecaa59ba3,373cc99f2a6df8b26606d7ee105f1a48f6dfe1b9a566199bc27b13c6c764a881,373cc99f2a6df8b26606d7ee105f1a48f6dfe1b9a566199bc27b13c6c764a881,
1160,773,4751360,2048,4749312,53104,2813,50289,50289,53103,1,1,0,99.998116903,yes,yes,yes,yes,yes,yes,yes,45db50c4623cffd19755e7016709b36f7eac8689965c924c41b43a1759ad854f,9c826bb822d7572d8c64c1017ce2ccd44057deecf859db6814c3c7bd656fb907,e8274b3c93279a34bd9f4354381c2d7c438dc47a1954fe08f4ff4bf9bee1a1a0,e8274b3c93279a34bd9f4354381c2d7c438dc47a1954fe08f4ff4bf9bee1a1a0,
1169,779,4788224,2048,4786176,7769,3610,4157,4157,7768,1,1,0,99.987128331,yes,yes,yes,yes,yes,yes,yes,1f85a1e8f7a5c0be465afbe0bf11b730e57e52009ac03f74fb7565f07c64d6b5,bb36224aad194834b9c1d10860cb73c15d5f12975ad677c165015a97ce9e9edf,8535b8f850f7602c5c9dd59bda2155e492fa4e10afa767aa298153dbd3cb2380,8535b8f850f7602c5c9dd59bda2155e492fa4e10afa767aa298153dbd3cb2380,
1178,785,4825088,2048,4823040,24795,2770,22023,22023,24794,1,1,0,99.995966929,yes,yes,yes,yes,yes,yes,yes,df1f01763fa9e0e72919e24ab420118683ecd54592c09a9965305905157b2b1e,80933ca19aa0d50ffde09f86568642f2e03aef9299cab3491ed7b7eca1ec002d,a79751f6e9a102594b2a901e10ea6f64ad10f780db8a7d7a238b3ef3c4aceebf,a79751f6e9a102594b2a901e10ea6f64ad10f780db8a7d7a238b3ef3c4aceebf,
1187,791,4861952,2048,4859904,23457,1724,21731,21731,23456,1,1,0,99.995736880,yes,yes,yes,yes,yes,yes,yes,890c9167c9d4709afb3dbc5df0f9fdab947d44bc9f900eea2e14e853fbd90ee6,ab22d21f8b72ec516081e17c1a04120906fedc9e3a10109f9d8ccf630014a1d0,0a3028ea1f334bdd43f90e0ae41f897f1c956fa4b0b36640e6c94a6ca3851555,0a3028ea1f334bdd43f90e0ae41f897f1c956fa4b0b36640e6c94a6ca3851555,
1196,797,4898816,2048,4896768,32694,9191,23501,23501,32693,1,1,0,99.996941335,yes,yes,yes,yes,yes,yes,yes,5c3b15ab2cc9e63fd782aa5df00a8099d8934015ef1dd54348975515b2bca8eb,b9084b21a41f8f6767602761712b5d362b7b3ad520bd019cd48dbf3d1934804d,711b7cc8d3e119fd55264786b5ed604b7ac5ca870e5abbfee7d26636e53fced6,711b7cc8d3e119fd55264786b5ed604b7ac5ca870e5abbfee7d26636e53fced6,
