a,c,x,qAdv,xAdv,target_count,retarded_count,advanced_full_count,advanced_window_count,e5_numerator,e5_gap,deterministic_atom_gap,advanced_window_gap,closure_percent,partition_ok,pairwise_disjoint_ok,advanced_subset_ok,gap_identity_ok,route_hooks_ok,window_hooks_ok,all_hooks_ok,target_sha256,retarded_sha256,advanced_full_sha256,advanced_window_sha256,advanced_boundary_examples
1016,677,2080768,1024,2079744,9421,1437,7982,7982,9420,1,1,0,99.989385416,yes,yes,yes,yes,yes,yes,yes,1ae306cef0499e5bf70a21f2cf7380e1dbac11a231f1faf4eab5d81d98cfac55,c0bd8a591cca001d6c7e6139865351861140abed9c64c36a67a7450f7a61e50c,90633796596cb20a9b6cee7e63f4ca7a333f49304458f5247e227ceed5907932,90633796596cb20a9b6cee7e63f4ca7a333f49304458f5247e227ceed5907932,
1025,683,2099200,1024,2098176,13365,680,12683,12683,13364,1,1,0,99.992517770,yes,yes,yes,yes,yes,yes,yes,114661b1e37cb3de9c18417c98130de80972d42417f29cc446c44d2b31978cc6,f1e3718656a95a9c024cd5b2e3bc74efaa599d8f5c46277fcc8a0374d4d45da4,d4af859c31bace8f0aec57a2ee0acdeee4410f291897f286f1da1d3ab10c6cbd,d4af859c31bace8f0aec57a2ee0acdeee4410f291897f286f1da1d3ab10c6cbd,
1034,689,2117632,1024,2116608,12900,1280,11618,11618,12899,1,1,0,99.992248062,yes,yes,yes,yes,yes,yes,yes,6087b4b066ede8c7cae8fe0741b7af946d72f531ed8968839936bc1562d8641c,0f2b47abbb04dd4b68853da22a3a4e5e16a35e2eb0f53c53c567b0a7cf4e376d,b0facc83ff8faa9acb1d054cf84599aa5674eb5f479a190a6ead5af16a45d3b7,b0facc83ff8faa9acb1d054cf84599aa5674eb5f479a190a6ead5af16a45d3b7,
1043,695,2136064,1024,2135040,31990,1187,30801,30801,31989,1,1,0,99.996874023,yes,yes,yes,yes,yes,yes,yes,1165f107442e076fd46f5f29f97b7ffd6b25ab796d31b364d35f9331a0ef4856,f6c624ddfaecac7494c4e382f0070bbb0b3b49a906124236d3118a15ab510fd4,247a8c0abee4ca35f1baead356f838efc41107862baf475d0fb260aa0dd6af42,247a8c0abee4ca35f1baead356f838efc41107862baf475d0fb260aa0dd6af42,
1052,701,2154496,1024,2153472,12997,646,12349,12349,12996,1,1,0,99.992305917,yes,yes,yes,yes,yes,yes,yes,391f54740106a7130c340e9bf8474b644307765ca661ee3e24e86319baf88d55,654fa9f29cd46c1525f1f2ffe241a37a81b0da7018d89239625ca58ee13b7f5b,64331bbe5bcd04fde0e9d8f966e5a4a2124ebadc995946d1d1c589ed30c8d82f,64331bbe5bcd04fde0e9d8f966e5a4a2124ebadc995946d1d1c589ed30c8d82f,
1061,707,2172928,1024,2171904,6244,1072,5170,5170,6243,1,1,0,99.983984625,yes,yes,yes,yes,yes,yes,yes,021c5f3e165929a0a33996cf8aded0fcad1e0be36268c39e8f641cf7af2f3680,c13d3c2c84e1e7189a7d786793fa2e89ac4a6d20a5ac97fcfd07b773144f6a5d,0f69b5aa626618937dc854b7b17c34db3e44244ee797a6465a3b15f398681ea4,0f69b5aa626618937dc854b7b17c34db3e44244ee797a6465a3b15f398681ea4,
1070,713,2191360,1024,2190336,12144,1268,10874,10874,12143,1,1,0,99.991765481,yes,yes,yes,yes,yes,yes,yes,ca9d8319ba45a4e05ccab30d4cd4badeced15e7ab69c912565b8afdfed688189,6f2c035bb9a206013cd5bd90b32285578a91b1561f5533982ff0e49c9fad93e6,06a2355616c3114d9e179842cbc20a10ff5faaf5be4ae89ec0d2d6d05d8d8bc5,06a2355616c3114d9e179842cbc20a10ff5faaf5be4ae89ec0d2d6d05d8d8bc5,
1079,719,2209792,1024,2208768,478073,311,477760,477684,477996,77,1,76,99.983893673,yes,yes,yes,yes,yes,yes,yes,c4be5ac7930b12b0fdfacba6df1a0a115e7275a6b462180604f53be258aea9d3,54f3d2a06782095e16faf6fb48872f1b1d8e7a5b7f126955175e1698bdbf031b,62335aa25dbec1d27310c6c75435212af4497193add0a2ac9bafdd6b86a9ad68,51a5b01becaca0b9a03ff6d32d3ca35dd8cb3d2a1b46f311788c03e4014dcd11,654535 654615 872713 981803 981923 981939 982027 982051 1163617 1309070 1309230 1309369
1088,725,2228224,1024,2227200,4482,2040,2440,2440,4481,1,1,0,99.977688532,yes,yes,yes,yes,yes,yes,yes,6924733744fbf9eb76e383d89a984339e9559d805c3374998b4f75090804ef42,5c678cc84a8c0fa6f8c93f88325ddc97212bf5149aa98b93e0b3e1b72a9b9c02,3d6ea8579e4f3e2f853ca314c780116f77f61b4838a0a1e57c332fcdd573f47f,3d6ea8579e4f3e2f853ca314c780116f77f61b4838a0a1e57c332fcdd573f47f,
1097,731,2246656,1024,2245632,18489,643,17844,17844,18488,1,1,0,99.994591379,yes,yes,yes,yes,yes,yes,yes,b8e7a2c08b0fe3b146b50949c042a11f6120e2c0174223b7350cc0e59e39c088,35b50128e67c8721593e6968e44aa57410de8a271f3d970d2865e3f23e39d816,6c7dcb93dba80dca8904e040585fa4d205eed89747d32f489c81e8f05b9ec5b3,6c7dcb93dba80dca8904e040585fa4d205eed89747d32f489c81e8f05b9ec5b3,
1106,737,2265088,1024,2264064,9166,575,8589,8589,9165,1,1,0,99.989090116,yes,yes,yes,yes,yes,yes,yes,3629cc73e887c14d43ffed8392a315c31f28bf5c775a7e93ed4fce9c5450ae92,fa39135ab71baca5c6080ed6ad63b5e823da925bf463b3efd20ba66a05757bde,bc057e0457f1d7b0c6800f0be6fdfa0503c2fc41efc07260b78353b438bc4d92,bc057e0457f1d7b0c6800f0be6fdfa0503c2fc41efc07260b78353b438bc4d92,
1115,743,2283520,1024,2282496,5996,1752,4242,4242,5995,1,1,0,99.983322215,yes,yes,yes,yes,yes,yes,yes,0df94e2837168e14ed5e1ce37ad3ede65c15229a2aa6b90ad7984e8d73d8711f,eac50a255f4be4a2eec8a9bb7d30abfbd36f0394d4d8a4ce1a9b73266c70c1a5,f3208a8d254c55ca12217fbe78a23d406e0f38d997a169a93bd5382bde691d93,f3208a8d254c55ca12217fbe78a23d406e0f38d997a169a93bd5382bde691d93,
1124,749,2301952,1024,2300928,29018,699,28317,28317,29017,1,1,0,99.996553863,yes,yes,yes,yes,yes,yes,yes,967ae8643c4c9f0203d26c5a39a599bd973eaccb3fb250a5a3f5d40fe23b7336,c7a49c06cc318843fd5f56a749c618135fe8d83a3b2757c97aeb05281d2d99e5,99116213fafebd4c5c25314b010b03f52eeda21a97c424da376846b56b286631,99116213fafebd4c5c25314b010b03f52eeda21a97c424da376846b56b286631,
1133,755,2320384,1024,2319360,22066,454,21610,21610,22065,1,1,0,99.995468141,yes,yes,yes,yes,yes,yes,yes,77b5b1e6200f0f19219b08d5c50de4682530500d3e78b965a9c9584ac351452b,3a622696825c95cdc4914b54e3ff914d111d4d7a402518dbf72937a541e5d645,ec34e38411d38a7ce82ba6a3f5021b9505d30283e0effb8e8fe48e70ad237e16,ec34e38411d38a7ce82ba6a3f5021b9505d30283e0effb8e8fe48e70ad237e16,
1142,761,2338816,1024,2337792,4092,772,3318,3318,4091,1,1,0,99.975562072,yes,yes,yes,yes,yes,yes,yes,0c79a64c5757e771b5173c7ad349c2f721d8ebcf3ba113bcd0e722748a9971d3,6ebd1438415931a92db5b06d61de678c0948743b6ce56687b86d566344049a6a,64db29ba1e17277cc7a3ea49cfbfaf795fc82f03f542e4c51fc660b8e9033789,64db29ba1e17277cc7a3ea49cfbfaf795fc82f03f542e4c51fc660b8e9033789,
1151,767,2357248,1024,2356224,34995,321,34672,34672,34994,1,1,0,99.997142449,yes,yes,yes,yes,yes,yes,yes,481949f3b73fa5c585b40751f2ca53f73f1819f442dafff023a6987175a7f965,d1523d85a94f1dee1d6931c4525da12358ed0bcd3a9ba76c2d86f9b7c89a7569,0faad2bb2bcb6c017359e0bb740b56217113796b5876494ed56679b122ce535f,0faad2bb2bcb6c017359e0bb740b56217113796b5876494ed56679b122ce535f,
1160,773,2375680,1024,2374656,26620,1410,25208,25208,26619,1,1,0,99.996243426,yes,yes,yes,yes,yes,yes,yes,7f0823ab2e98c6176b35f7d997bb27d8ab6d410aef2841323fab3d90bf4d4550,2c8a4ef8367aeb6455f485144413f9380bf683654ba468b81761cafaa31de5c9,164709d4e2919b8c8d92e8044590ab272fcc963414f94d8847c84f62e44ca79c,164709d4e2919b8c8d92e8044590ab272fcc963414f94d8847c84f62e44ca79c,
1169,779,2394112,1024,2393088,3929,1778,2149,2149,3928,1,1,0,99.974548231,yes,yes,yes,yes,yes,yes,yes,d4a85e4cfa901763b10286f2abd433be7df0b261bf28ae248507493f5a0dd755,7cae4fde5dc9e71e40d0610bbf3f55ed093f8673807da411e1fee9dde1eb63b8,5b8899482ee40dad5155f8ae5dcccce1e890e12649c3dcf9d1497205091ebda4,5b8899482ee40dad5155f8ae5dcccce1e890e12649c3dcf9d1497205091ebda4,
1178,785,2412544,1024,2411520,12568,1401,11165,11165,12567,1,1,0,99.992043285,yes,yes,yes,yes,yes,yes,yes,5ce652f73fc8354e48e1e08aca7bdedd76b515698bb5d3b0dd8cc481c0652c2d,832ee0a8e6591ca275d80c7bc8411c705411e20eca049030d0e54c78756bd9bf,ea250b3eed92c325d95c854800287f2681b68df4f27e76f0c94f8c632fd5b0ab,ea250b3eed92c325d95c854800287f2681b68df4f27e76f0c94f8c632fd5b0ab,
1187,791,2430976,1024,2429952,11286,739,10545,10545,11285,1,1,0,99.991139465,yes,yes,yes,yes,yes,yes,yes,5db82f6727e2075c808d3ab87932bdec6ae78df113cb8246c98bcef9b67b48ab,104a653fa2116a76e9abd65132cc512df6754857923d6c0ecc96c574da71ffe0,3b4f063be6da495d084d90e786476eef806b6cef4f5d9336b157dc7e3654e807,3b4f063be6da495d084d90e786476eef806b6cef4f5d9336b157dc7e3654e807,
1196,797,2449408,1024,2448384,15712,4039,11671,11671,15711,1,1,0,99.993635438,yes,yes,yes,yes,yes,yes,yes,dd23fd7c79e138ac512ba365d8e95eba7be7cc5109264e83e5cd7afa28702e07,3ac2f315c5d570c03ce7d596d88e843011245ad7b0ae0d4b8754d51a55caa8d7,3a2f80734eae110b13ebb78cfa262d0436ce6265019b0abf84d1d22d48e1e345,3a2f80734eae110b13ebb78cfa262d0436ce6265019b0abf84d1d22d48e1e345,
