a,c,x,qAdv,xAdv,target_count,retarded_count,advanced_full_count,advanced_window_count,e5_numerator,e5_gap,deterministic_atom_gap,advanced_window_gap,closure_percent,partition_ok,pairwise_disjoint_ok,advanced_subset_ok,gap_identity_ok,route_hooks_ok,window_hooks_ok,all_hooks_ok,target_sha256,retarded_sha256,advanced_full_sha256,advanced_window_sha256,advanced_boundary_examples
1025,683,1049600,512,1049088,6992,358,6632,6632,6991,1,1,0,99.985697941,yes,yes,yes,yes,yes,yes,yes,510a2caf9136b9ae983e30dfad29646d695fbb3039cb479330c35c557e3e289a,bd13a24b5c04373a19af5068cb7d2952bc3238805d55d87840cebc4957bc28c5,e3c0fe3b42588642e2fe3ae5d62752c19c164dfb6a9a2261d7a8f7ca3054879b,e3c0fe3b42588642e2fe3ae5d62752c19c164dfb6a9a2261d7a8f7ca3054879b,
1034,689,1058816,512,1058304,6785,669,6114,6114,6784,1,1,0,99.985261606,yes,yes,yes,yes,yes,yes,yes,755747a7e8b5a7de037ac75f08b3062a4f17778b734b2268755b4ea32c2b762a,91db27419622204948df84cc53f5db4ce502917396c39693ea0e5285ae846d77,22b1b6a975e4ada886eb8de40d25d2a4d87c268136cd817b10eaf4ecfddab2ac,22b1b6a975e4ada886eb8de40d25d2a4d87c268136cd817b10eaf4ecfddab2ac,
1043,695,1068032,512,1067520,16264,656,15606,15606,16263,1,1,0,99.993851451,yes,yes,yes,yes,yes,yes,yes,4d405b8b6d61f4cdcf523f3d4dbaa919ce7e1c46ce876b705ab8bb72f0d161e7,f2aca348c59d8848f503bd1565f2b455de484a27a6c9013a24fae063d85de045,7529c7d1f3ae7b768c440116a5e01754a269fc10a0f87a622aa039ad79b78d7b,7529c7d1f3ae7b768c440116a5e01754a269fc10a0f87a622aa039ad79b78d7b,
1052,701,1077248,512,1076736,6756,339,6415,6415,6755,1,1,0,99.985198342,yes,yes,yes,yes,yes,yes,yes,36eceb163daba077b7d22b6277e3d986c8dfc2e871e4100373b295523e4e96ac,34c2e63f97f2f297cbc8468edec55ce4ebde509801a42fc0ae7a6c6039f27c18,a4307334548f2185a8768246b2be30a95bad0c9e474d43cf0496acb3ff0d3757,a4307334548f2185a8768246b2be30a95bad0c9e474d43cf0496acb3ff0d3757,
1061,707,1086464,512,1085952,3113,540,2571,2571,3112,1,1,0,99.967876646,yes,yes,yes,yes,yes,yes,yes,d55ffc6910f322284f779d19ac5f1a31bf0fdf9b123d5ec933412ce1f5260cb9,45a53121c0c3f498ce0d9420e98c1528e733a0b6f5de8607adff95901dbe5cdb,f9864d4dfe0d921b3138e395fe4d6a893c9a5c94c71d98058a0e4bbc4fa9d4ef,f9864d4dfe0d921b3138e395fe4d6a893c9a5c94c71d98058a0e4bbc4fa9d4ef,
1070,713,1095680,512,1095168,6282,650,5630,5630,6281,1,1,0,99.984081503,yes,yes,yes,yes,yes,yes,yes,defef0332222ea01fa757187d50cb5ad2c970b88b6f2b2755a5c9c31ea9f9506,4e73689b185fc71eb1158214022c0f703217c44dfc2d46dda50d293fe6988981,3a0b2a37cc2fb52911a6d48a60ed5f456f32c91a8ba520c39efd8a907ad4a589,3a0b2a37cc2fb52911a6d48a60ed5f456f32c91a8ba520c39efd8a907ad4a589,
1079,719,1104896,512,1104384,238359,152,238205,238157,238310,49,1,48,99.979442773,yes,yes,yes,yes,yes,yes,yes,a80cf7b575911a1a2724a0c6eed82ac8668a8ec63fcbf61ec7a920c818de0628,d5c225c10a4b5d573b4bc2f83d5936e08b92f67d16e3ddf11af48feb1df8723f,f911f880922599e1e14557769fd15a7377476df29cf759dff6925384e22f43bd,d23baa9fa3cadf6da80212ad15853e808bc2fa97b8c9397c4fb3c25c564203b1,327319 436425 490979 491011 491019 654638 654681 736257 736437 736453 736461 736469
1088,725,1114112,512,1113600,2222,991,1229,1229,2221,1,1,0,99.954995500,yes,yes,yes,yes,yes,yes,yes,523cffb90c7773231647a26e6d7981c6cd9f7dee408f883580c185078fedc587,e3cad0052bfb4474b3c991b3dcdb71d7d3d88ae6ebc4f10cca614043e469a465,b49279f4827a20d528a6e3407be234d1e73a5b907bcf771029b2777bcbc3e737,b49279f4827a20d528a6e3407be234d1e73a5b907bcf771029b2777bcbc3e737,
1097,731,1123328,512,1122816,9448,238,9208,9208,9447,1,1,0,99.989415749,yes,yes,yes,yes,yes,yes,yes,424fc3e4102266bd963bb84eb3f5db8e00fb3449fe6f1225b782326188f03de7,4ef13ea2f4571943dfb17a7b696f46aaecf41c620e44ce92994591f63b934598,2a0dbdf6137a0ebfa2b8e4acf736f6dcd7bfc7fb052c83bee66e33cfca3e333b,2a0dbdf6137a0ebfa2b8e4acf736f6dcd7bfc7fb052c83bee66e33cfca3e333b,
1106,737,1132544,512,1132032,4391,288,4101,4101,4390,1,1,0,99.977226144,yes,yes,yes,yes,yes,yes,yes,5c64bd56a2c5f7d02372a3d0942006b2123aa143ab992b558c802608aec46f47,c2c84975b663587c85cca94104f6cf09e8583248f9c1d54a75dffb100d14c7da,911f99f8ebde56072e3646a10cb4358206480ad8f2fae2f85a3f984f09afa6cf,911f99f8ebde56072e3646a10cb4358206480ad8f2fae2f85a3f984f09afa6cf,
1115,743,1141760,512,1141248,3036,896,2138,2138,3035,1,1,0,99.967061924,yes,yes,yes,yes,yes,yes,yes,08b041bcfe8626ce0c53734377a1f6b3cf0407c69d57fe2f267cb1616ff8f912,996a3ac0b90879ed28ea2c93d5d1edad01e0a2bf6df79494571a560ec6f9e315,c9f29412e1d3309a0ebf9599c03c8e1f82461bd89060167a246dff4613f050cd,c9f29412e1d3309a0ebf9599c03c8e1f82461bd89060167a246dff4613f050cd,
1124,749,1150976,512,1150464,14577,380,14195,14195,14576,1,1,0,99.993139878,yes,yes,yes,yes,yes,yes,yes,def09d30b8e122c3dbcf857ea8b9cf1d106439272abaff81bae092e728ca0262,9b075096970b9f9944de71924581363ac99adb9b0fafb0b0ef4312c79a11248d,a27dcb98518869d3c2632840ff25f6e72bc5d155f9a38e51337dc5a31fd0c488,a27dcb98518869d3c2632840ff25f6e72bc5d155f9a38e51337dc5a31fd0c488,
1133,755,1160192,512,1159680,11053,231,10820,10820,11052,1,1,0,99.990952683,yes,yes,yes,yes,yes,yes,yes,95a71795bf2eab1366fe9143989d60d3aff17a05a33dacddbaf162f6235c1bc8,cb9725b5a7619f9cd9c7beed35184ed0f39c2e96834be04fccb49b146de8652e,21900b330a0c4f1a917ba485641fb954d33abca3ddd1df54f668c24aab4d4981,21900b330a0c4f1a917ba485641fb954d33abca3ddd1df54f668c24aab4d4981,
1142,761,1169408,512,1168896,2225,390,1833,1833,2224,1,1,0,99.955056180,yes,yes,yes,yes,yes,yes,yes,5669cbb9515cdb25bb1d6c73c89fb7f342ef5b860fc2a942fcb5ce3732f00485,103abb63d94131d31b918d21eb02d04a5bb9a011cd89778d445b02e47a05796c,741ee41f560affca69d5844f515399f56fdd32981ae5627162c05ea0d4edb062,741ee41f560affca69d5844f515399f56fdd32981ae5627162c05ea0d4edb062,
1151,767,1178624,512,1178112,18243,178,18063,18063,18242,1,1,0,99.994518445,yes,yes,yes,yes,yes,yes,yes,fd373c66e2cc0e530544bd376c91f16a8d2d58cdbe6cbf1697ec8ad5a04a2dd8,efcfdd49d2a868a765e170b74fb4568d181391ab52e70f5fafaa65bba1eda70c,c054adbf6e9f5cbbd15d5b4aba01ebefc44fb16565558e9413597b840dedcb5d,c054adbf6e9f5cbbd15d5b4aba01ebefc44fb16565558e9413597b840dedcb5d,
1160,773,1187840,512,1187328,13043,693,12348,12348,13042,1,1,0,99.992333052,yes,yes,yes,yes,yes,yes,yes,071ad60807f24f0d85f7f70296979af2005bec854d8cc2aa5e6935e2f6f75010,f1810649a6c55975d171fba66c2ae0bdbf6db1d2f65d2addce2e9a9cfd56eb25,a71ce0de691fabd7177a94bca3a76dacf1db1a4e6e6be0bbea3758cc9be16f4b,a71ce0de691fabd7177a94bca3a76dacf1db1a4e6e6be0bbea3758cc9be16f4b,
1169,779,1197056,512,1196544,2111,916,1193,1193,2110,1,1,0,99.952629086,yes,yes,yes,yes,yes,yes,yes,b72a71d8f9c18100808a2f1f5e529a60bc8d1877cd250bada5ff51541d9e1a35,b8aef3ebc052d778ab315f3aa61499eeb13c4f03fefe5b9896534e269eeda484,781de149152d8c8451256966e99b9a5250508ee5d87eeb233f0550e99795310f,781de149152d8c8451256966e99b9a5250508ee5d87eeb233f0550e99795310f,
1178,785,1206272,512,1205760,6087,535,5550,5550,6086,1,1,0,99.983571546,yes,yes,yes,yes,yes,yes,yes,fe9b7b094cc7161353a13fa1d2a4ad484bea6256a372c73f167ab6129ffaf275,201728a690aae5a751d68309b341155236109fbb4e49ee87f8b604913da7dc2d,75c952d050422fd75945c201b43e093f028694504272446fc85b4156fd1618f6,75c952d050422fd75945c201b43e093f028694504272446fc85b4156fd1618f6,
1187,791,1215488,512,1214976,5323,303,5018,5018,5322,1,1,0,99.981213601,yes,yes,yes,yes,yes,yes,yes,c56d54a40a992ab50e0c8b503b152d6a02888261cd32c4d71d3edc2f4e464406,9554fe127ea74366fe70d0837aa9f57355979a4f535c060e3a926ebcae85be6a,3462073fdabfdb42cc40a701756e62bc15a85a41b6e11df310be9f8478bd3e28,3462073fdabfdb42cc40a701756e62bc15a85a41b6e11df310be9f8478bd3e28,
1196,797,1224704,512,1224192,7934,1947,5985,5985,7933,1,1,0,99.987396017,yes,yes,yes,yes,yes,yes,yes,e2f2dbc09995fa34bc9df3c1f1737b569c393418e1947b6459bc57f32a56168e,aa3fe97f641161d1e9a2c77dd523717b8183611fc4199ecbaa951a258b54e3ba,7538b314e05cf679493c36abab2e9e8ae421ddcf02d5a2d187ec3a3da2f952c1,7538b314e05cf679493c36abab2e9e8ae421ddcf02d5a2d187ec3a3da2f952c1,
